age_group,arrest_boro,arrest_date,arrest_key,arrest_precinct,jurisdiction_code,ky_cd,latitude,law_cat_cd,law_code,longitude,ofns_desc,pd_cd,pd_desc,perp_race,perp_sex,x_coord_cd,y_coord_cd,year,month,PDCODE_VALUE.y,CATEGORY.y,LIT_LONG.y,LIT_SHORT.y,MP_Mis,MP_Fel,MS_Mis,MS_Fel,CSP_Mis,CSP_Fel,CSS_Fel,CSIS_Fel,School
25-44,S,2/28/13,89383676,120,0,235,40.63462078,M,PL 2205002,-74.13567663,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,F,946593,170512,2013,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,2/28/13,89383659,120,0,235,40.61636518,M,PL 2211001,-74.08391931,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,960952,163843,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/28/13,89383663,120,0,235,40.63770376,M,PL 2211001,-74.13977241,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,945458,171637,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/28/13,89367946,120,0,235,40.63681897,M,PL 2211001,-74.11865313,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,951319,171306,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/28/13,89383673,123,0,235,40.53865567,M,PL 22003,-74.16589359,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,938140,135564,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/27/13,89363301,120,0,235,40.61697292,M,PL 2211001,-74.06990842,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",UNKNOWN,M,964842,164061,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/27/13,89363304,122,0,235,40.53825081,M,PL 22003,-74.1509728,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942287,135409,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/27/13,89363298,122,0,235,40.60653241,M,PL 22003,-74.11912871,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,951172,160272,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/27/13,89363299,120,0,235,40.6146244,M,PL 22140,-74.08471673,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,960730,163209,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,2/27/13,89363310,123,0,235,40.55043133,M,PL 22003,-74.21818223,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,923617,139886,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/27/13,89363297,120,0,235,40.61378532,M,PL 2211001,-74.0835811,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,F,961045,162903,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/27/13,89363309,122,0,235,40.60020929,M,PL 2211001,-74.06238985,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,966925,157952,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/27/13,89363296,122,0,235,40.60653241,M,PL 22003,-74.11912871,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,951172,160272,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/27/13,89363305,122,0,235,40.53825081,M,PL 22003,-74.1509728,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942287,135409,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/27/13,89363311,123,0,235,40.55013788,M,PL 22003,-74.21804813,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,923654,139779,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/27/13,89363306,122,0,117,40.55424589,F,PL 2200601,-74.14592414,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,943700,141234,2013,2,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,2/26/13,89342516,120,0,235,40.630218,M,PL 2211001,-74.15931572,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,940029,168919,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/26/13,89342515,120,0,235,40.62457545,M,PL 2211001,-74.1587763,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,940175,166863,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/26/13,89342507,120,0,235,40.64502275,M,PL 22140,-74.07721685,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,962822,174282,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,2/26/13,89347015,122,0,117,40.56672574,F,PL 22120,-74.13768389,DANGEROUS DRUGS,568,"MARIJUANA, POSSESSION 1, 2 & 3",WHITE,M,945997,145777,2013,2,568,F,CRIM POSS MARIHUANA-3RD: >8 OZ,POS MARIHUANA-3,0,1,0,0,0,0,0,0,0
25-44,S,2/26/13,89342523,120,0,117,40.63838946,F,PL 2200602,-74.16499935,DANGEROUS DRUGS,507,"CONTROLLED SUBSTANCE, POSSESSION 5",HISPANIC,M,938457,171899,2013,2,507,F,CRIM POSS CONTRL SUB-5TH:NARC ,CPCS-5         ,0,0,0,0,0,1,0,0,0
25-44,S,2/26/13,89342505,120,0,235,40.6146244,M,PL 22140,-74.08471673,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,960730,163209,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
18-24,S,2/26/13,89342519,123,0,235,40.53785993,M,PL 2211001,-74.20016701,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,928613,135294,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/26/13,89342520,120,0,235,40.63272741,M,PL 2211001,-74.14642361,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,943609,169827,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/26/13,89342503,120,0,235,40.61403422,M,PL 2211001,-74.08478442,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960711,162994,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/25/13,89322576,122,0,235,40.58618984,M,PL 2211001,-74.08988671,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",ASIAN/PAC.ISL,M,959284,152851,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/25/13,89322577,122,0,235,40.58618984,M,PL 2211001,-74.08988671,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",ASIAN/PAC.ISL,M,959284,152851,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
<18,S,2/25/13,89322565,122,0,235,40.60644364,M,PL 2211001,-74.1200325,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,950921,160240,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/24/13,89301744,120,0,235,40.61167926,M,PL 22003,-74.08833269,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,959725,162137,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/24/13,89301755,120,0,235,40.63709633,M,PL 2205003,-74.12872777,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",HISPANIC,M,948523,171411,2013,2,508,M,CRIM USE DRUG PARA-2ND:SCALES ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,2/24/13,89301754,122,0,235,40.59575324,M,PL 2211001,-74.07791244,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,962613,156332,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/24/13,89301742,120,97,235,40.64173826,M,PL 2211001,-74.07567804,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,963248,173085,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/24/13,89301756,120,0,235,40.62826913,M,PL 2211001,-74.08038214,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",UNKNOWN,M,961938,168179,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/23/13,89293077,120,0,235,40.63193864,M,PL 2211001,-74.16347023,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,938877,169548,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/23/13,89293075,120,0,235,40.62667213,M,PL 2211001,-74.07564654,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,963252,167596,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/23/13,89293060,120,0,117,40.64646599,F,PL 2201601,-74.08929765,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,959470,174811,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/23/13,89293078,120,0,235,40.63193864,M,PL 2211001,-74.16347023,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,938877,169548,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/23/13,89293074,120,0,235,40.62667213,M,PL 2211001,-74.07564654,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,963252,167596,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/23/13,89293076,123,0,235,40.53704078,M,PL 22003,-74.20855072,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,926282,135001,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/23/13,89293072,123,0,117,40.52464858,F,PL 2201601,-74.20046557,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,928519,130481,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/23/13,89293080,123,0,235,40.54912711,M,PL 22003,-74.17335012,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,936075,139383,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/23/13,89293070,122,0,235,40.56109152,M,PL 2211001,-74.14586711,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,943720,143728,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/23/13,89285198,120,0,235,40.62939264,M,PL 2211001,-74.13033049,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,948074,168605,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/23/13,89285192,122,0,235,40.56471489,M,PL 22003,-74.12720981,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,948906,145040,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/23/13,89293071,123,0,235,40.52464858,M,PL 22003,-74.20046557,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,928519,130481,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/22/13,89280871,120,0,235,40.64502275,M,PL 22140,-74.07721685,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",HISPANIC,F,962822,174282,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,2/22/13,89280874,120,0,235,40.62039691,M,PL 22003,-74.08443589,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,960810,165312,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/22/13,89280869,120,0,117,40.64502275,F,PL 2201601,-74.07721685,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",HISPANIC,M,962822,174282,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/22/13,89280876,120,0,235,40.62314011,M,PL 22003,-74.08284714,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,961252,166311,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/22/13,89280868,120,0,235,40.64502275,M,PL 22140,-74.07721685,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",HISPANIC,M,962822,174282,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
18-24,S,2/22/13,89280867,120,0,117,40.60894859,F,PL 2201601,-74.09132195,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,958894,161143,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/22/13,89280870,122,0,235,40.55834908,M,PL 2211001,-74.15857573,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,940187,142735,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/22/13,89280878,120,0,235,40.62667213,M,PL 2211001,-74.07564654,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,F,963252,167596,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/22/13,89280844,120,0,117,40.60824057,F,PL 2201601,-74.07605424,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",HISPANIC,M,963133,160881,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/22/13,89280866,120,0,235,40.60894859,M,PL 2205002,-74.09132195,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,M,958894,161143,2013,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
25-44,S,2/22/13,89280846,120,0,117,40.64502275,F,PL 2201601,-74.07721685,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,962822,174282,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/22/13,89280855,120,0,235,40.63429903,M,PL 22003,-74.13848985,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,945812,170396,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
65+,S,2/22/13,89280843,120,0,117,40.63690228,F,PL 2201601,-74.0868492,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,960146,171326,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/22/13,89280865,120,0,235,40.60894859,M,PL 2205002,-74.09132195,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,M,958894,161143,2013,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
45-64,S,2/22/13,89280877,120,0,235,40.6229344,M,PL 2211001,-74.07873307,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,962394,166235,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/22/13,89280872,120,0,117,40.64502275,F,PL 2201601,-74.07721685,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",HISPANIC,F,962822,174282,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/21/13,89265278,120,0,235,40.61403422,M,PL 2211001,-74.08478442,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960711,162994,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265277,120,0,235,40.61521458,M,PL 2211001,-74.08464905,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,F,960749,163424,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265274,120,0,235,40.61521458,M,PL 2211001,-74.08464905,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,960749,163424,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
<18,S,2/21/13,89265290,123,0,235,40.54541848,M,PL 2211001,-74.18587634,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,932591,138039,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/21/13,89265269,122,0,235,40.5962292,M,PL 2211001,-74.072004,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,964254,156504,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265289,123,0,235,40.54953059,M,PL 22003,-74.21107256,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,925592,139553,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/21/13,89265287,120,0,235,40.62069641,M,PL 2211001,-74.11001528,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,953709,165429,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/21/13,89265257,120,0,117,40.64270648,F,PL 2200901,-74.0767169,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSION 4",WHITE,F,962960,173438,2013,2,505,F,CRIM POSS NARCO DRUG-4TH      ,CPCS-4         ,0,0,0,0,0,1,0,0,0
18-24,S,2/21/13,89265275,120,0,235,40.61378532,M,PL 2211001,-74.0835811,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961045,162903,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265272,120,0,235,40.6146244,M,PL 22140,-74.08471673,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,960730,163209,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
18-24,S,2/21/13,89265286,122,0,235,40.54939583,M,PL 2211001,-74.15224301,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,941941,139470,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265280,120,0,235,40.60710772,M,PL 22003,-74.06099174,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,967315,160465,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
<18,S,2/21/13,89265288,122,0,235,40.54939583,M,PL 2211002,-74.15224301,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,941941,139470,2013,2,567,M,CRIM POSS MARIHUANA-5TH: >25GR,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/21/13,89265261,120,0,117,40.64270648,F,PL 2200901,-74.0767169,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSION 4",WHITE,M,962960,173438,2013,2,505,F,CRIM POSS NARCO DRUG-4TH      ,CPCS-4         ,0,0,0,0,0,1,0,0,0
18-24,S,2/21/13,89265270,122,0,235,40.5962292,M,PL 2211001,-74.072004,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,964254,156504,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,2/21/13,89265281,120,0,235,40.60710772,M,PL 22003,-74.06099174,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,967315,160465,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/21/13,89265273,120,0,235,40.61378532,M,PL 22140,-74.0835811,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,961045,162903,2013,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,2/20/13,89245748,120,0,117,40.62472789,F,PL 2203901,-74.15969167,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,939921,166919,2013,2,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
<18,S,2/20/13,89245751,122,0,235,40.55393525,M,PL 22003,-74.14412417,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,944200,141120,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/20/13,89245746,120,0,235,40.64472094,M,PL 2211001,-74.07703272,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,962873,174172,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/20/13,89245747,120,0,117,40.62472789,F,PL 2200906,-74.15969167,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSION 4",HISPANIC,M,939921,166919,2013,2,505,F,CPCS-4TH:HALLUCINOGEN         ,CPCS-4         ,0,0,0,0,0,1,0,0,0
25-44,S,2/20/13,89245743,122,0,117,40.58230199,F,PL 2201601,-74.1689361,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,937325,151467,2013,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/20/13,89245753,122,0,235,40.55393525,M,PL 2211001,-74.14412417,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,944200,141120,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/20/13,89245745,120,0,235,40.63352006,M,PL 2211001,-74.11563167,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,952156,170103,2013,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,2/20/13,89245752,122,0,235,40.5586435,M,PL 22003,-74.16198811,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939239,142844,2013,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
