"","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"12366","25-44","S",2013-03-02,89416438,120,0,235,40.634013704,"M","PL 2200300",-74.098389091,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",956942,170277,2013,3
"12367","18-24","S",2013-03-01,89402974,120,0,235,40.63076341,"M","PL 2200300",-74.116505951,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",951912,169099,2013,3
"12368","25-44","S",2013-03-01,89402961,120,0,117,40.638524886,"F","PL 2200906",-74.130045667,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","BLACK","M",948158,171932,2013,3
"12369","25-44","S",2013-03-01,89402962,122,0,235,40.615268655,"M","PL 2205001",-74.160166103,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","HISPANIC","F",939783,163473,2013,3
"12370","18-24","S",2013-03-01,89403894,122,0,117,40.587746674,"F","PL 2201601",-74.158076671,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940345,153445,2013,3
"12371","25-44","S",2013-03-01,89402975,120,0,235,40.634218449,"M","PL 2200300",-74.114422301,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952492,170357,2013,3
"12372","18-24","S",2013-03-01,89403068,123,0,235,40.5529394,"M","PL 2211001",-74.211209278,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",925557,140795,2013,3
"12373","25-44","S",2013-03-01,89402970,122,0,235,40.544909306,"M","PL 2200300",-74.161379125,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",939399,137840,2013,3
"12374","25-44","S",2013-03-01,89403082,123,0,235,40.512038254,"M","PL 2211001",-74.249754952,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",914803,125922,2013,3
"12375","45-64","S",2013-03-01,89402989,120,0,235,40.635444717,"M","PL 2200300",-74.120437756,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",950823,170806,2013,3
"12376","18-24","S",2013-03-01,89404203,123,0,235,40.512038254,"M","PL 2211001",-74.249754952,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",914803,125922,2013,3
"12377","25-44","S",2013-03-01,89402963,122,0,235,40.615268655,"M","PL 2205001",-74.160166103,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","M",939783,163473,2013,3
"12378","25-44","S",2013-02-28,89367969,120,0,235,40.633866037,"M","PL 2200300",-74.125958125,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",949290,170233,2013,2
"12379","25-44","S",2013-02-28,89383656,122,0,117,40.573762734,"F","PL 2201601",-74.115934973,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",952043,148332,2013,2
"12380","25-44","S",2013-02-28,89383658,122,0,117,40.573762734,"F","PL 2201601",-74.115934973,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",952043,148332,2013,2
"12381","25-44","S",2013-02-28,89367945,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951319,171306,2013,2
"12382","18-24","S",2013-02-28,89383665,120,0,235,40.623595801,"M","PL 2200300",-74.082772059,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961273,166477,2013,2
"12383","25-44","S",2013-02-28,89383676,120,0,235,40.634620776,"M","PL 2205002",-74.135676634,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","F",946593,170512,2013,2
"12384","18-24","S",2013-02-28,89383659,120,0,235,40.616365183,"M","PL 2211001",-74.083919314,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",960952,163843,2013,2
"12385","25-44","S",2013-02-28,89383663,120,0,235,40.63770376,"M","PL 2211001",-74.139772409,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",945458,171637,2013,2
"12386","18-24","S",2013-02-28,89367946,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951319,171306,2013,2
"12387","25-44","S",2013-02-28,89383673,123,0,235,40.538655669,"M","PL 2200300",-74.165893594,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",938140,135564,2013,2
"12388","18-24","S",2013-02-27,89363301,120,0,235,40.616972923,"M","PL 2211001",-74.069908422,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","UNKNOWN","M",964842,164061,2013,2
"12389","25-44","S",2013-02-27,89363304,122,0,235,40.538250811,"M","PL 2200300",-74.150972804,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",942287,135409,2013,2
"12390","18-24","S",2013-02-27,89363298,122,0,235,40.606532414,"M","PL 2200300",-74.119128706,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",951172,160272,2013,2
"12391","25-44","S",2013-02-27,89363299,120,0,235,40.614624398,"M","PL 2214000",-74.084716734,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",960730,163209,2013,2
"12392","25-44","S",2013-02-27,89363310,123,0,235,40.550431325,"M","PL 2200300",-74.218182228,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",923617,139886,2013,2
"12393","18-24","S",2013-02-27,89363297,120,0,235,40.613785322,"M","PL 2211001",-74.083581104,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",961045,162903,2013,2
"12394","25-44","S",2013-02-27,89363309,122,0,235,40.600209289,"M","PL 2211001",-74.062389854,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",966925,157952,2013,2
"12395","18-24","S",2013-02-27,89363296,122,0,235,40.606532414,"M","PL 2200300",-74.119128706,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",951172,160272,2013,2
"12396","18-24","S",2013-02-27,89363305,122,0,235,40.538250811,"M","PL 2200300",-74.150972804,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",942287,135409,2013,2
"12397","25-44","S",2013-02-27,89363311,123,0,235,40.550137884,"M","PL 2200300",-74.218048129,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",923654,139779,2013,2
"12398","18-24","S",2013-02-27,89363306,122,0,117,40.554245886,"F","PL 2200601",-74.145924138,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","M",943700,141234,2013,2
"12399","18-24","S",2013-02-26,89342516,120,0,235,40.630217997,"M","PL 2211001",-74.15931572,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",940029,168919,2013,2
"12400","18-24","S",2013-02-26,89342515,120,0,235,40.624575445,"M","PL 2211001",-74.158776303,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",940175,166863,2013,2
"12401","25-44","S",2013-02-26,89342507,120,0,235,40.645022746,"M","PL 2214000",-74.077216847,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962822,174282,2013,2
"12402","25-44","S",2013-02-26,89347015,122,0,117,40.566725739,"F","PL 2212000",-74.137683894,"DANGEROUS DRUGS",568,"MARIJUANA, POSSESSION 1, 2 & 3","WHITE","M",945997,145777,2013,2
"12403","25-44","S",2013-02-26,89342523,120,0,117,40.638389464,"F","PL 2200602",-74.164999348,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","HISPANIC","M",938457,171899,2013,2
"12404","25-44","S",2013-02-26,89342505,120,0,235,40.614624398,"M","PL 2214000",-74.084716734,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",960730,163209,2013,2
"12405","18-24","S",2013-02-26,89342519,123,0,235,40.537859932,"M","PL 2211001",-74.20016701,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",928613,135294,2013,2
"12406","18-24","S",2013-02-26,89342520,120,0,235,40.63272741,"M","PL 2211001",-74.146423605,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",943609,169827,2013,2
"12407","18-24","S",2013-02-26,89342503,120,0,235,40.614034216,"M","PL 2211001",-74.08478442,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960711,162994,2013,2
"12408","18-24","S",2013-02-25,89322576,122,0,235,40.586189841,"M","PL 2211001",-74.089886709,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","ASIAN/PAC.ISL","M",959284,152851,2013,2
"12409","18-24","S",2013-02-25,89322577,122,0,235,40.586189841,"M","PL 2211001",-74.089886709,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","ASIAN/PAC.ISL","M",959284,152851,2013,2
"12410","<18","S",2013-02-25,89322565,122,0,235,40.606443641,"M","PL 2211001",-74.120032499,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",950921,160240,2013,2
"12411","18-24","S",2013-02-24,89301744,120,0,235,40.611679255,"M","PL 2200300",-74.088332688,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",959725,162137,2013,2
"12412","18-24","S",2013-02-24,89301755,120,0,235,40.637096333,"M","PL 2205003",-74.128727767,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","HISPANIC","M",948523,171411,2013,2
"12413","18-24","S",2013-02-24,89301754,122,0,235,40.595753238,"M","PL 2211001",-74.077912441,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962613,156332,2013,2
"12414","18-24","S",2013-02-24,89301742,120,97,235,40.64173826,"M","PL 2211001",-74.075678037,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",963248,173085,2013,2
"12415","25-44","S",2013-02-24,89301756,120,0,235,40.628269132,"M","PL 2211001",-74.080382141,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","UNKNOWN","M",961938,168179,2013,2
"12416","18-24","S",2013-02-23,89293077,120,0,235,40.63193864,"M","PL 2211001",-74.163470231,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",938877,169548,2013,2
"12417","25-44","S",2013-02-23,89293075,120,0,235,40.626672133,"M","PL 2211001",-74.075646543,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",963252,167596,2013,2
"12418","18-24","S",2013-02-23,89293060,120,0,117,40.646465992,"F","PL 2201601",-74.089297652,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",959470,174811,2013,2
"12419","18-24","S",2013-02-23,89293078,120,0,235,40.63193864,"M","PL 2211001",-74.163470231,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",938877,169548,2013,2
"12420","25-44","S",2013-02-23,89293074,120,0,235,40.626672133,"M","PL 2211001",-74.075646543,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",963252,167596,2013,2
"12421","18-24","S",2013-02-23,89293076,123,0,235,40.537040777,"M","PL 2200300",-74.208550722,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",926282,135001,2013,2
"12422","25-44","S",2013-02-23,89293072,123,0,117,40.524648584,"F","PL 2201601",-74.200465566,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",928519,130481,2013,2
"12423","18-24","S",2013-02-23,89293080,123,0,235,40.54912711,"M","PL 2200300",-74.173350116,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",936075,139383,2013,2
"12424","25-44","S",2013-02-23,89293070,122,0,235,40.561091521,"M","PL 2211001",-74.145867111,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",943720,143728,2013,2
"12425","18-24","S",2013-02-23,89285198,120,0,235,40.629392643,"M","PL 2211001",-74.130330493,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",948074,168605,2013,2
"12426","18-24","S",2013-02-23,89285192,122,0,235,40.564714891,"M","PL 2200300",-74.127209812,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",948906,145040,2013,2
"12427","25-44","S",2013-02-23,89293071,123,0,235,40.524648584,"M","PL 2200300",-74.200465566,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",928519,130481,2013,2
"12428","25-44","S",2013-02-22,89280871,120,0,235,40.645022746,"M","PL 2214000",-74.077216847,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","HISPANIC","F",962822,174282,2013,2
"12429","25-44","S",2013-02-22,89280874,120,0,235,40.620396907,"M","PL 2200300",-74.08443589,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",960810,165312,2013,2
"12430","25-44","S",2013-02-22,89280869,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",962822,174282,2013,2
"12431","25-44","S",2013-02-22,89280876,120,0,235,40.623140111,"M","PL 2200300",-74.082847142,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",961252,166311,2013,2
"12432","25-44","S",2013-02-22,89280868,120,0,235,40.645022746,"M","PL 2214000",-74.077216847,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","HISPANIC","M",962822,174282,2013,2
"12433","18-24","S",2013-02-22,89280867,120,0,117,40.608948591,"F","PL 2201601",-74.091321952,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",958894,161143,2013,2
"12434","18-24","S",2013-02-22,89280870,122,0,235,40.558349078,"M","PL 2211001",-74.158575726,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",940187,142735,2013,2
"12435","25-44","S",2013-02-22,89280878,120,0,235,40.626672133,"M","PL 2211001",-74.075646543,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",963252,167596,2013,2
"12436","25-44","S",2013-02-22,89280844,120,0,117,40.608240571,"F","PL 2201601",-74.076054236,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",963133,160881,2013,2
"12437","18-24","S",2013-02-22,89280866,120,0,235,40.608948591,"M","PL 2205002",-74.091321952,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","M",958894,161143,2013,2
"12438","25-44","S",2013-02-22,89280846,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",962822,174282,2013,2
"12439","25-44","S",2013-02-22,89280855,120,0,235,40.634299027,"M","PL 2200300",-74.138489849,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",945812,170396,2013,2
"12440","65+","S",2013-02-22,89280843,120,0,117,40.636902283,"F","PL 2201601",-74.086849196,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960146,171326,2013,2
"12441","18-24","S",2013-02-22,89280865,120,0,235,40.608948591,"M","PL 2205002",-74.091321952,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","M",958894,161143,2013,2
"12442","45-64","S",2013-02-22,89280877,120,0,235,40.622934398,"M","PL 2211001",-74.078733072,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",962394,166235,2013,2
"12443","25-44","S",2013-02-22,89280872,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","F",962822,174282,2013,2
"12444","25-44","S",2013-02-21,89265278,120,0,235,40.614034216,"M","PL 2211001",-74.08478442,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960711,162994,2013,2
"12445","25-44","S",2013-02-21,89265277,120,0,235,40.615214578,"M","PL 2211001",-74.084649048,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",960749,163424,2013,2
"12446","25-44","S",2013-02-21,89265274,120,0,235,40.615214578,"M","PL 2211001",-74.084649048,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",960749,163424,2013,2
"12447","<18","S",2013-02-21,89265290,123,0,235,40.545418482,"M","PL 2211001",-74.185876336,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",932591,138039,2013,2
"12448","18-24","S",2013-02-21,89265269,122,0,235,40.596229198,"M","PL 2211001",-74.072004002,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",964254,156504,2013,2
"12449","25-44","S",2013-02-21,89265289,123,0,235,40.549530588,"M","PL 2200300",-74.211072561,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",925592,139553,2013,2
"12450","25-44","S",2013-02-21,89265287,120,0,235,40.620696413,"M","PL 2211001",-74.110015278,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",953709,165429,2013,2
"12451","18-24","S",2013-02-21,89265257,120,0,117,40.642706481,"F","PL 2200901",-74.076716903,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","F",962960,173438,2013,2
"12452","18-24","S",2013-02-21,89265275,120,0,235,40.613785322,"M","PL 2211001",-74.083581104,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961045,162903,2013,2
"12453","25-44","S",2013-02-21,89265272,120,0,235,40.614624398,"M","PL 2214000",-74.084716734,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",960730,163209,2013,2
"12454","18-24","S",2013-02-21,89265286,122,0,235,40.549395831,"M","PL 2211001",-74.152243007,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",941941,139470,2013,2
"12455","25-44","S",2013-02-21,89265280,120,0,235,40.607107716,"M","PL 2200300",-74.060991741,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",967315,160465,2013,2
"12456","<18","S",2013-02-21,89265288,122,0,235,40.549395831,"M","PL 2211002",-74.152243007,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",941941,139470,2013,2
"12457","25-44","S",2013-02-21,89265261,120,0,117,40.642706481,"F","PL 2200901",-74.076716903,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",962960,173438,2013,2
"12458","18-24","S",2013-02-21,89265270,122,0,235,40.596229198,"M","PL 2211001",-74.072004002,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",964254,156504,2013,2
"12459","45-64","S",2013-02-21,89265281,120,0,235,40.607107716,"M","PL 2200300",-74.060991741,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",967315,160465,2013,2
"12460","18-24","S",2013-02-21,89265273,120,0,235,40.613785322,"M","PL 2214000",-74.083581104,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",961045,162903,2013,2
"12461","25-44","S",2013-02-20,89245748,120,0,117,40.624727885,"F","PL 2203901",-74.159691673,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",939921,166919,2013,2
"12462","<18","S",2013-02-20,89245751,122,0,235,40.55393525,"M","PL 2200300",-74.144124172,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",944200,141120,2013,2
"12463","25-44","S",2013-02-20,89245746,120,0,235,40.644720944,"M","PL 2211001",-74.07703272,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",962873,174172,2013,2
"12464","25-44","S",2013-02-20,89245747,120,0,117,40.624727885,"F","PL 2200906",-74.159691673,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","HISPANIC","M",939921,166919,2013,2
"12465","25-44","S",2013-02-20,89245743,122,0,117,40.582301992,"F","PL 2201601",-74.168936095,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",937325,151467,2013,2
"12466","18-24","S",2013-02-20,89245753,122,0,235,40.55393525,"M","PL 2211001",-74.144124172,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",944200,141120,2013,2
"12467","25-44","S",2013-02-20,89245745,120,0,235,40.633520063,"M","PL 2211001",-74.115631665,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",952156,170103,2013,2
"12468","25-44","S",2013-02-20,89245752,122,0,235,40.558643501,"M","PL 2200300",-74.161988113,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",939239,142844,2013,2
"12469","25-44","S",2013-02-20,89245749,122,0,235,40.589432824,"M","PL 2200300",-74.147109978,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",943392,154054,2013,2
"12470","18-24","S",2013-02-20,89245731,120,0,235,40.613785322,"M","PL 2211001",-74.083581104,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",961045,162903,2013,2
"12471","25-44","S",2013-02-20,89245732,120,0,235,40.613785322,"M","PL 2211001",-74.083581104,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961045,162903,2013,2
"12472","25-44","S",2013-02-20,89245750,122,0,117,40.588597424,"F","PL 2201601",-74.096183516,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",957536,153730,2013,2
"12473","18-24","S",2013-02-20,89245756,122,0,235,40.582829969,"M","PL 2200300",-74.15662498,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940745,151653,2013,2
"12474","25-44","S",2013-02-20,89247557,123,0,235,40.51728641,"M","PL 2200300",-74.234107729,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",919159,127822,2013,2
"12475","18-24","S",2013-02-19,89224842,122,0,235,40.591377553,"M","PL 2211001",-74.148151233,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",943104,154763,2013,2
"12476","25-44","S",2013-02-19,89224816,120,0,117,40.642706481,"F","PL 2200901",-74.076716903,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",962960,173438,2013,2
"12477","18-24","S",2013-02-19,89224843,122,0,117,40.60763634,"F","PL 2201601",-74.159467114,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",939972,160692,2013,2
"12478","18-24","S",2013-02-19,89224845,122,0,235,40.591377553,"M","PL 2211001",-74.148151233,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",943104,154763,2013,2
"12479","18-24","S",2013-02-19,89224849,122,0,235,40.591377553,"M","PL 2211001",-74.148151233,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",943104,154763,2013,2
"12480","18-24","S",2013-02-19,89224838,122,0,235,40.591377553,"M","PL 2211001",-74.148151233,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",943104,154763,2013,2
"12481","25-44","S",2013-02-19,89224846,120,0,235,40.629882837,"M","PL 2205002",-74.076705764,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","M",962959,168766,2013,2
"12482","45-64","S",2013-02-19,89224847,120,0,117,40.629882837,"F","PL 2201601",-74.076705764,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",962959,168766,2013,2
"12483","<18","S",2013-02-19,89224836,122,0,235,40.598849287,"M","PL 2211001",-74.164037397,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",938697,157493,2013,2
"12484","18-24","S",2013-02-19,89224841,122,0,117,40.60763634,"F","PL 2201601",-74.159467114,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",939972,160692,2013,2
