PDCODE_VALUE,LAW_NYS,CATEGORY,LIT_LONG,LIT_SHORT
849,PHL3443           ,V,MISUSING FUNERAL DIRECTRS NAME,FUNRL DIR VIO  
849,PL 145.50   01    ,V,LITTER RAILROAD RIGHT-OF-WAY  ,LITTER RR TRACK
849,PL 215.28         ,V,MISCONDUCT BY A JUROR-2ND     ,MISCON JUROR-2 
849,PL 240.65         ,V,PREVENT PUB ACCESS TO RECORDS ,PRE ACC TO RECS
849,PL 275.32   01    ,V,UNLAWFUL RECORDING DEVICE-3RD ,UNLAW REC DEV-3
849,RP 235            ,V,LESSOR WILFL VIOLT LEASE TERM ,LEASE VIO      
849,RP 236            ,V,LESSOR NOT RENT BECAUSE CHILDN,LEASE VIO      
849,RP 238            ,M,LESSOR COMPENSTD FOR PRIV DEAL,LEASE VIOL     
849,RR 053-C          ,V,OBST FARM/HWY X ING           ,OBST XING REG  
849,SW 148            ,V,UNLAW BRING PERSN WELFAR DSTR ,ASSISTNCE/CARE 
849,SW 150            ,V,FAIL FILE/FILE FALSE REPORT   ,ASSISTANCE/CARE
849,SW 151            ,V,CASHNG ASSIST CHECKS FOR ALCO ,ASSISTANCE/CARE
849,TAX0697           ,V,DIVULGE PERSNL INC TAX REPORT ,PERS INCOME TAX
849,TC 777.77   77    ,V,TRANSPORTATION CORP VIOL      ,TRANS CORP VIO 
849,TRR0403A1I        ,I,FAILURE TO YIELD TO PEDESTRIAN,FAIL YIELD PED 
849,VTL2222     01    ,V,SNOWMOBILE VIOL:UNREGISTERED  ,OPR UNRG SNOMBL
849,VTL2222     06    ,V,SNOWMOBILE VIOL:UNREG DEALER  ,UNRG SNOMBL DLR
849,VTL2222     08    ,V,SNOWMOBILE VIOL:NO REG ON VEH ,VLD DAT TAG VIO
849,VTL2223     01    ,V,SNOWMOBILE VIOL:ILL REG NUM   ,SNOMBL REG VIOL
849,VTL2225     03    ,V,SNOWMOBILE VIOL:CHNG OF RESID ,FL NTFY RES CHG
849,VTL2225     04    ,V,SNOWMOBILE VIOL:CHNG OF OWNER ,SNOMOBILE VIOL 
849,VTL2225     05    ,V,FAIL NOTIFY THEFT OF SNOMOBILE,FL NTFY-TFT/DES
849,VTL2251     01    ,V,VESSEL VIOL:UNREGISTERED      ,VESSEL REG VIOL
849,VTL2251     06    ,V,VESSEL VIOL:ADDRESS CHANGE    ,VESSEL-REG VIOL
849,VTL2251     07    ,V,VESSEL VIOL:OWNER CHANGE      ,VESSEL REG VIOL
849,VTL2251     08    ,V,VESSEL VIOL:THEFT OF REGIST   ,VESSEL REG VIOL
849,VTL2253     03    ,V,VESSEL VIOL:REGISTRATION NUMBR,VESSEL REG VIOL
849,VTL2253     04    ,V,VESSEL VIOL:VALIDATING STICKER,VESSEL REG VIOL
849,VTL2257     01    ,V,VESSEL VIOL:UNREGISTERED DEALR,VESSEL REG VIOL
849,VTL2257     06    ,V,VESSEL VIOL:FAIL PROD RECORDS ,VESSEL REG VIOL
849,VTL2257-B   01    ,V,VESSEL VIOL:UNREG YACHT BROKER,VESSEL REG VIOL
849,VTL2257-B   02    ,V,VESSEL VIOL:YACHT RECORDS     ,VESSEL REG VIOL
862,AC 010125B        ,V,ALCOHOLIC BEV PUBLIC CONS     ,ALC BEV PUB CON
872,AC 024218A        ,V,UNREASONABLE NOISE            ,UNRSNBLE NOISE 
874,AC 0020453        ,V,UNLICENSED GENERAL VENDOR     ,UNLIC GEN VEN  
876,AC 10203   A1     ,M,UNLAW MANSALEDISP SYN CANNAB  ,UNLAW SYN CANNA
876,AC 10203   A2     ,M,UNLAW MANSALEDISP ANLG SYNCANN,UNLAW ANASYNCAN
876,AC 10203   A3     ,M,UNLAW MANSALEDISP SYNMJK2BSLTS,UNLAW SYNK2BSLT
876,AC 10203   A4A    ,M,UNLAW MANSALEDISP PURSYNDRGPRI,UNLAW PUSYNDPRI
876,AC 10203   A4B    ,M,UNLAW MANSALEDISP PURSYNDRGPAK,UNLAW PUSYNDPAK
878,AC 019190B        ,M,M.V. FAIL YIELD PED BICYCL INJ,FAIL PEDBICYINJ
879,AC 0019190        ,I,M.V. FAIL YIELD PED BICYCL    ,FAIL YL PEDBICY
879,AC 0161186        ,V,URINATE IN PUBLIC             ,URINATE PUBLIC 
879,AC 019176B        ,V,BICYCLE OPER ON SIDEWALK      ,BICYCLE OP SIDE
879,AC 019190C        ,V,M.V.DUE FAIL YIELD PD BICY INJ,DUE PDBI PHYINJ
879,AC 777.77   77    ,V,ADMINISTRATION CODE VIOL      ,AC  VIOL       
889,HTH0015309        ,V,URINATE IN PUBLIC             ,URINATE PUBLIC 
890,TAB777.77   77    ,V,TRANSIT ADJUDICATION BUREAU   ,TAB RULE VIOL  
899,PAR000103C        ,V,FAILURE TO COMPLY WITH SIGN   ,FAIL CMPLY SIGN
899,PAR000105F        ,V,CONS POSS INT CONS ALC PARK   ,CONS ALCOH PARK
899,PRL13.07          ,V,SGN/ADV STRUC ADJ ST PKS      ,VIO GENERL PROV
899,PRL13.09          ,V,SOLICIT ADJ ST PKS            ,VIO GENERL PROV
899,PRL25.03          ,V,ILL OP SNOMOB                 ,SNOMOBIL OPERTN
899,PRL25.03    01    ,V,SNOWMOBILE - IMPRUDENT SPEED  ,SNOWMOB SPD VIO
899,PRL25.03    02    ,V,SNOWMOBILE RECKLESS OPERATION ,SNOMOB RCK OPER
899,PRL25.03    09    ,V,SNOWMOBILE - FAIL TO YLD/STP  ,SNOMOB FAIL YLD
899,PRL25.05          ,V,OPER SNOMOB ST/HIGHWAY        ,OPN SNOMBIL HWA
899,PRL25.11          ,V,VIOL RE SPECIAL SNOMOB EVNT   ,SNOMOBIL EVENTS
899,PRL25.13          ,V,OP SNOMOB W/O LIAB INS        ,LIAB INS/SNOMBL
899,PRL25.17          ,V,EQUIP VIOL SNOMOB             ,SNOMBIL EQUIP  
899,PRL25.19          ,V,ILL OPER SNOMOB BY YOUTHFUL OP,YOUTHFUL OPERTS
899,PRL25.21          ,V,PEMT YOUTH<16 TO OPER SNOMOBIL,OPERTN BY MINOR
899,PRL25.25          ,V,VIOL PROV CONC REP ACCIDENT   ,ACCIDNT REP VIO
904,VTL1192     01B   ,F,DWAI ALC-SCHOOL BUS-PRIOR CONV,DWAI-SCHOOL BUS
904,VTL1192     01B   ,F,DWAI ALC-SCHOOL BUS-2 PRIORS  ,DWAI-SCHOOL BUS
904,VTL1192     01C   ,F,DWAI ALCOHOL-CMV- PRIOR CONV  ,DWAI-CMV-PRIOR 
904,VTL1192     01C   ,F,DWAI ALCOHOL-CMV- 2 PRIOR CONV,DWAI-CMV-2PRIOR
904,VTL1192     01F   ,F,DWAI SPECIAL VEHICLE 2ND OFF  ,DWAI SP VEH 2ND
904,VTL1192     01H   ,F,DWAI VEH>9T-HAZMAT- PRIOR OFF ,DWAI GVWR9T-HAZ
904,VTL1192     01H   ,F,DWAI VEH>9T-HAZMAT- 2 PRIORS  ,DWAI GVWR9T-HAZ
904,VTL1192     01S   ,F,DWAI ALC SPEC VEH-PRIOR CONV  ,DWAI-SPEC-PRIOR
904,VTL1192     01S   ,F,DWAI ALC SPEC VEH-2 PRIOR CONV,DWAI-SPEC-PRIOR
904,VTL1192     02    ,F,OPER MV BAC .08 OF 1% -PRIOR  ,DWI .08 OF 1PCT
904,VTL1192     02    ,F,OPER MV BAC .08 OF 1%-2 PRIORS,DWI .08 OF 1PCT
904,VTL1192     02B   ,F,DWI ALC-SCHOOL BUS W/STUDENT  ,DWI SCHOOL BUS 
904,VTL1192     02C   ,F,DWI: CMV- 2 PRIORS            ,DWI-CMV 2 PRIOR
904,VTL1192     02C   ,F,DWI:COMMERCIAL MV-BAC.08 OF 1%,DWI-CMV .08 BAC
904,VTL1192     02CF  ,F,DWI:CMV.08 OF 1% OR MORE-PRIOR,DWI-CMV PRIOR  
904,VTL1192     02F   ,F,OPER MV .10 OF 1% ALCOHOL 2ND ,OP MV ILL % ALC
904,VTL1192     02F-2 ,F,DWI SPECIAL VEHICLE 2ND OFF   ,DWI SP VEH 2ND 
904,VTL1192     02H   ,F,DWI-VEH GVWR>9 TONS W/HAZ MAT ,DWI GVWR9T-HAZ 
904,VTL1192     02S   ,F,SPEC VEH-.08 OF 1% -PRIOR     ,DWI SPECIAL VEH
904,VTL1192     02S   ,F,SPEC VEH-.08 OF 1% -2 PRIORS  ,DWI SPECIAL VEH
904,VTL1192     03    ,F,DWI-PREV CONVICTION IN 10 YRS ,DWI-PREV CONV  
904,VTL1192     03    ,F,DWI-2 PREV CONVICTIONS-10 YRS ,DWI-2 PREV CONV
904,VTL1192     03B   ,F,DWI: SCHOOL BUS WITH STUDENT  ,DWI SCHOOL BUS 
904,VTL1192     03C   ,F,DWI:CMV-2 PRIOR CONV IN 10 YRS,DWI-CMV 2PRIORS
904,VTL1192     03C   ,F,DWI:COMMERCIAL MOTOR VEHICLE  ,DWI- CMV       
904,VTL1192     03CF  ,F,DWI: CMV-PREV CONV IN 10 YRS  ,DWI- CMV-PRIOR 
904,VTL1192     03F   ,F,OPER MV WHILE INTOXICATED 2ND ,OP MV INTOX 2ND
904,VTL1192     03F-2 ,F,OP SPECIAL VEHICLE INTOX 2ND  ,INTOX SP VEH 2 
904,VTL1192     03H   ,F,DWI-VEH GVWR>9 TONS W/HAZ MAT ,DWI GVWR9T-HAZ 
904,VTL1192     03S   ,F,DWI:SPECIAL VEH-PREVIOUS CONV ,DWI SPECIAL-PRI
904,VTL1192     03S   ,F,DWI:SPECIAL VEH-2 PREV CONV   ,DWI SPECIAL-3RD
904,VTL1192     04C   ,F,DWI:DRUGS-COMMERCIAL VEHICLE  ,DWI-DRUGS-CMV  
904,VTL1192     04H   ,F,DWAI DRG GVWR>9 TONS W/HAZ MAT,DWAI DRG-HAZMAT
904,VTL1192     06    ,F,OPER CMV BAC >.06 <.08-2 PRIOR,DWI-CMV 3RD OFF
904,VTL1192     06    ,F,DWI:CMV ALC>.07 <.08-4TH OFFEN,DWI-CMV 4TH OFF
904,VTL1192     06F   ,F,DWI COMM MV ALC > .07 3RD OFF ,DWI COMM MV 3RD
904,VTL1192     2-AA  ,F,AGGRAVATED DWI:PER SE 2 PRIOR ,AGGRAV DWI 2PR 
904,VTL1192     2-AA  ,F,AGGRAVATED DWI:PER SE 1 PRIOR ,AGGRAV DWI 1 PR
904,VTL1192     2-A-B ,F,AGG DWI:WITH CHILD 2 PRIOR CON,AGGRAV DWI-2 PR
904,VTL1192     2-A-B ,F,AGG DWI:WITH CHILD 1 PRIOR CON,AGGRAV DWI-1 PR
904,VTL1192     2-AC  ,F,AGGRAVATED DWI-OPERATE CMV    ,AGGRAV DWI-CMV 
904,VTL1192     2-AC  ,F,AGGR DWI:OPER CMV-2 PREV CONV ,AG DWI CMV-2 PR
904,VTL1192     2-AH  ,F,AGGRAV DWI:VEH>9TONS W/HAZ MAT,DWI-VEH 9T-HAZ 
904,VTL1192     2-AS  ,F,AGGRAV DWI:OPERATE SPECIAL VEH,AGG DWI-SPECIAL
904,VTL1192     2-AS  ,F,AGG DWI:OPER SPEC VEH-2 PRIORS,AGG DWI-SPECIAL
904,VTL1192     4-AC  ,F,DWAI DRUGS/ALC: CMV-PRIOR     ,DWAI DRG-ALC CV
904,VTL1192     4-AC  ,F,DWAI DRUGS/ALC: CMV- 2 PRIORS ,DWAI DRG-ALC CV
904,VTL1192     4-AH  ,F,DWAI-DRG/ALC:GVWR>9T W/HAZ MAT,DWAI DRG-ALC HZ
904,VTL1192     4-AS  ,F,DWAI DRGS/ALC:SPEC MV-PRIOR   ,DWAI DRG-ALC SV
904,VTL1192     4-AS  ,F,DWAI DRGS/ALC:SPEC MV-2 PRIORS,DWAI DRG-ALC SV
905,VTL1192     01    ,M,DWAI ALC-2/MORE PRIORS VTL1192,DWAI-ALCOHOL   
905,VTL1192     01A   ,M,DWAI- SPECIAL VEHICLE         ,DWAI-SPECIALVEH
905,VTL1192     01B   ,M,DWAI:COMMERCIAL MOTOR VEHICLE ,DWAI- CMV      
905,VTL1192     01BM  ,M,DWAI ALCOHOL-SCHOOL BUS       ,DWAI-SCHOOL BUS
905,VTL1192     01C   ,M,DWAI ALCOHOL- COMMERCIAL MV   ,DWAI ALCOHL-CMV
905,VTL1192     01H   ,M,DWAI ALC-VEH >9 TONS W/HAZ MAT,DWAI GVWR9T-HAZ
905,VTL1192     01M   ,M,DWAI SPECIAL VEHICLE 1ST OFF  ,DWAI SP VEH 1ST
905,VTL1192     01S   ,M,DWAI ALCOHOL-SPECIAL VEHICLE  ,DWAI-SPECIAL MV
905,VTL1192     02    ,M,OPER MV .08 OF 1% ALCOHOL-1ST ,OP MV .08 OF 1%
905,VTL1192     02C   ,M,DWI:CMV .08 OF 1% OR MORE-1ST ,DWI CMV-1ST OFF
905,VTL1192     02M   ,M,OPER MV .10 OF 1% ALCOHOL 1ST ,OP MV ILL % ALC
905,VTL1192     02M-2 ,M,DWI SPECIAL VEHICLE 1ST OFF   ,DWI SP VEH 1ST 
905,VTL1192     02S   ,M,SPEC VEH-.08 OF 1% OR MORE-1ST,DWI SPECIAL VEH
905,VTL1192     03    ,M,DWI- 1ST OFFENSE              ,DWI-1ST OFFENSE
905,VTL1192     03C   ,M,DWI:COMMERCIAL MV-1ST OFF     ,DWI-CMV 1ST    
905,VTL1192     03M   ,M,OPER MV WHILE INTOXICATED 1ST ,OP MV INTOX 1ST
905,VTL1192     03M-2 ,M,OP SPECIAL VEHICLE INTOX 1ST  ,INTOX SP VEH 1 
905,VTL1192     03S   ,M,DWI:SPECIAL VEH-1ST OFFENSE   ,DWI-SPECIAL VEH
905,VTL1192     06    ,M,OPER CMV BAC >.06 <.08        ,DWI-CMV.08 BAC 
905,VTL1192     06M   ,M,DWI COMM MV BLOOD ALC > .07   ,DWI COMM MV    
905,VTL1192     2-AA  ,M,AGGRAVATED DWI:PER SE NO PRIOR,AGGRAVATED DWI 
905,VTL1192     2-AB  ,F,AGG DWI:WITH CHILD 1ST OFFENSE,AGGRAVATED DWI 
905,VTL1192     4-AB  ,F,DWAI-DRG/ALC:SCHL BUS-STUDENT ,DWAI DRG-ALC SB
905,VTL1192     4-AC  ,M,DWAI COMB DRGS/ALCOHOL:CMV-1ST,DWAI DRG-ALC CV
905,VTL1192     4-AS  ,M,DWAI COMB DRG/ALC:SPECIAL MV  ,DWAI DRG-ALC SV
906,VTL1192     04    ,F,DWAI DRUGS-PRIOR CONV IN 10YRS,DWAI DRUGS-2ND 
906,VTL1192     04    ,F,DWAI DRUGS-2 PRIOR CONV 10 YRS,DWAI DRUGS-3RD 
906,VTL1192     04B   ,F,DWAI DRG: SCHOOL BUS W/STUDENT,DWAI DRG-SC BUS
906,VTL1192     04C   ,F,DWAI DRUGS:CMV-2 PRIORS 10 YRS,DWAI DRG-CMV 3 
906,VTL1192     04CF  ,F,DWAI DRUGS:COMMERCIAL MV-PRIOR,DWAI DRG-CMV 2 
906,VTL1192     04F   ,F,OPER MV IMPAIRED BY DRUGS 2ND ,OP MV DRUGS 2ND
906,VTL1192     04F-2 ,F,OP SPEC VEH IMPAIRED DRUGS 2ND,OP SV DRUGS 2ND
906,VTL1192     04S   ,F,DWAI DRGS-SPECIAL VEH-PREV CON,DWAI DRG-SPEC 2
906,VTL1192     04S   ,F,DWAI DRG-SPEC VEH-2 PRIORS 10Y,DWAI DRG SPEC-3
906,VTL1192     2-AB  ,F,AGGR DWI-OPER SCHL BUS-STUDENT,AGG DWI-SCH BUS
906,VTL1192     4-A   ,F,DWAI DRG/ALC:1 PRIOR IN 10 YRS,DWAI DRG-ALCOHL
906,VTL1192     4-A   ,F,DWAI DRUG/ALC: 2 PRIORS-10 YRS,DWAI DRG-ALCOHL
907,VTL1192     04    ,M,OPER MV IMPAIRED BY DRUGS 1ST ,DWAI DRUGS-1ST 
907,VTL1192     04C   ,M,DWAI DRUGS:COMMERCIAL MV-1ST  ,DWAI DRUG-CMV  
907,VTL1192     04M   ,M,OPER MV IMPAIRED BY DRUGS 1ST ,OP MV DRUGS 1ST
907,VTL1192     04M-2 ,M,OP SPEC VEH IMPAIRED DRUGS 1ST,OP SV DRUGS 1ST
907,VTL1192     04S   ,M,DWAI DRUGS SPECIAL VEH-1ST OFF,DWAI DRG-SPEC 1
907,VTL1192     4-A   ,M,DWAI COMBINED DRUGS/ALCOHOL   ,DWAI DRG-ALCOHL
909,VTL1192     01I   ,I,OPER MV IMPAIRED BY ALCOHOL   ,OP VEH IMP ALC 
909,VTL1192     05    ,I,OPER CMV W/.04 TO .06% OR LESS,DWAI CMV       
909,VTL1192     0A    ,I,OPERAT MV CONSUM ALC LS THN 21,OP MV ALC LS 21
909,VTL1194     01B   ,I,REFUSAL TO TAKE BREATH TEST   ,BREATH TEST VIO
916,VTL0600     02A   ,F,LEAVE INJURY ACCIDENT- PRIOR  ,LEAVE SCENE ACC
916,VTL0600     02A   ,F,LEAVE ACCIDENT-RESULT IN DEATH,LEAVE SCENE ACC
916,VTL0600     02A   ,M,LV SC PERS INJ 2ND OFF        ,LV SCN ACCNT   
916,VTL0600     02AA  ,F,LEAVE ACCIDENT-SERIOUS INJURY ,LEAVE SCENE ACC
916,VTL0600     02AA  ,M,LEAVE INJURY ACCIDENT-1ST OFF ,LEAVE SCENE ACC
916,VTL0600     02B   ,M,LV SC PERS INJ 1ST OFF        ,LV SCN ACCNT   
916,VTL0600     02F   ,F,LEAV ACCDT RESULT DEATH/INJURY,LV SCN ACCNT   
918,VTL1212           ,M,RECKLESS DRIVING              ,RECKLESS DRVG  
922,VTL0207     05    ,M,UNLAW DISPOSAL TRAFFIC SUMMONS,DISP TRAF SUM  
922,VTL0301-B   01    ,I,HEAVYDUTY VEH EXCEED EMISSIONS,EMISSIONS VIOL 
922,VTL0301-B   02    ,I,UNINSPECTED HEAVY DUTY VEHICLE,INSPECTION VIOL
922,VTL0303           ,M,REVOKE INSP STATION LICENSE   ,REV INSP ST LIC
922,VTL0303     G     ,M,INSP VIOLATIONS:FAIL SURRENDER,INSP VIOLATIONS
922,VTL0306     E     ,M,FALSE INSPECTION CERTIFICATE  ,FLSE INSP CERT 
922,VTL0306     F     ,M,FALSE INSPECTION CERTIFICATE  ,FLSE INSP CERT 
922,VTL0318     07    ,M,FAIL SURRENDER REVOKED ITEMS  ,FAIL SUR REVOC 
922,VTL0319     02    ,M,PRODUCE FALSE INSURANCE CARD  ,FALSE INS CARD 
922,VTL0340           ,M,FAIL TO RETURN LIC/REG/PLATES ,OPR NO LIC/REG 
922,VTL0340     A     ,M,FAIL TO RETURN LIC/REG/PLATES ,OPR NO LIC/REG 
922,VTL0355           ,M,OPER MV WHEN LIC/REGIS IS SUSP,OPR NO LIC/REG 
922,VTL0370     02    ,M,PERMIT OPERATE OF UNINS FH VEH,OPR UNINSRD VEH
922,VTL0370     03    ,M,BOND/INS VIO:RENTAL VEHICLE   ,BOND/INS VIO   
922,VTL0370     04    ,M,FAIL NOTIFY INSURER ACCIDENT  ,FAIL REPT ACC  
922,VTL0375     01    ,I,EQUIP VIOL:INADEQUATE BRAKES  ,INADEQUAT BRAKE
922,VTL0375     01B   ,I,INADEQUATE WINDSHIELD WIPERS  ,EQUIPMENT VIOL 
922,VTL0375     07    ,M,EQUIP VIO:HEADLIGHTS          ,SALE UNAPP HDLT
922,VTL0375     10D   ,I,NO REAR DEFOGGER/DEFROSTER    ,EQUIPMENT VIOL 
922,VTL0375     12A1  ,I,EQUIP VIOLATION-SAFETY GLASS  ,NO SAFETY GLASS
922,VTL0375     12A2  ,I,EQUIP VIOLATION-SAFETY GLASS  ,NO SAFETY GLASS
922,VTL0375     12A3  ,I,EQUIP VIOLATION-SAFETY GLASS  ,NO SAFETY GLASS
922,VTL0375     12A4  ,I,EQUIP VIOLATION-SAFETY GLASS  ,NO SAFETY GLASS
922,VTL0375     12AFF ,I,IMPROPER FUNERAL SIGN         ,MISC VTL VIOL  
922,VTL0375     20B2  ,I,NO HANDICAP SIGN-BUS W/ WHLCHR,EQUIPMENT VIOL 
922,VTL0375     20E   ,I,SCHOOL BUS- NO FRONT MIRROR   ,EQUIPMENT VIOL 
922,VTL0375     21H   ,I,ILLEGAL SIGN ON SCHOOL BUS    ,MISC VTL VIOL  
922,VTL0375     35    ,M,EQUIP VIO:MFG/SALE NS TIRES   ,VEH EQUIP VIOL 
922,VTL0375     35B   ,M,ILLEGAL TIRES                 ,ILLEGAL TIRES  
922,VTL0375     40A   ,I,INADEQUATE OR NO STOP LAMPS   ,VEH EQUIP VIOL 
922,VTL0375     47A   ,I,VEH WITH AMP SYSTEM >70DB     ,EQUIPMENT VIOL 
922,VTL0375     48B   ,I,NO/IMPROPER FRONT/REAR BUMPER ,EQUIPMENT VIOL 
922,VTL0375     49A   ,I,NO WARNING LIGHT-TRUCK CAB 92>,EQUIPMENT VIOL 
922,VTL0375     49B   ,I,NO WARNING LIGHT-TRACTR CAB93>,EQUIPMENT VIOL 
922,VTL03750    1E    ,I,EQUIP VIOL-INADEQUATE BRAKES  ,EQUI VIOL-BRAKE
922,VTL03750    1T    ,I,EQUIP VIOL-INADEQ BRAKES TRUCK,VIOL-BRKS TRUCK
922,VTL0376     01A   ,I,OPER VEHICLE W/O SIGNAL LIGHTS,EQUIPMENT VIOL 
922,VTL0376-A   02    ,I,NO OPERABLE HEADLAMPS         ,EQUIPMENT VIOL 
922,VTL0377           ,M,FAILURE SECURE SHIFTABLE LOAD ,LOAD VIOL      
922,VTL0377     1L    ,M,FAIL TO SECURE SHIFTABLE LOAD ,LOAD INSECURE  
922,VTL0377     1S    ,M,FAIL TO SECURE SHIFTABLE LOAD ,LOAD INSECURE  
922,VTL0381     1AB   ,I,INADEQUATE BRAKES-MOTOR CYCLE ,INADQ BRAKES-MC
922,VTL0381     1AE   ,I,INADEQUATE LIGHTS-MOTOR CYCLE ,NO LIGHTS-MC   
922,VTL0382     01    ,M,SELLING ILLEGAL BRAKE FLUID   ,BRAKE FL VIOL  
922,VTL0382     02    ,M,LABEL VIOLATION:BRAKE FLUID   ,BRAKE FL VIOL  
922,VTL0382-A   01    ,M,SELL UNAPPROVED BRAKE LINING  ,SEL ILL BRK LIN
922,VTL0383     05A   ,I,SCHOOL BUS SAFETY BELT VIOL   ,EQUIPMENT VIOL 
922,VTL0385     03F   ,I,OVERLENGTH ALTERED LIVERY VEH ,MISC VTL VIOL  
922,VTL0392           ,M,FALISFY/ALTER RECORDS OR EXAMS,FALSE RECORD   
922,VTL0392     02    ,M,DOCUMENT OBTAINED UNLAWFULLY  ,FALSE DOCUMENT 
922,VTL0392     04    ,M,UNLAWFUL VALIDATION DEVICE    ,FALSIFY RECORDS
922,VTL0392     05    ,M,ALTER DOCUMENT OR PLATE       ,FALSIFY RECORDS
922,VTL0392-A   0M    ,M,SELL/BUY FRAUD LIC/REG 1ST OFF,SALE FLS LICEN 
922,VTL0394     02    ,M,DRIVER SCHOOL VIOL:UNLICENSED ,DRIVING SCH VIO
922,VTL0394     07    ,M,DRIVER SCHL- FAIL KEEP RECORDS,MISC VTL OFFNSE
922,VTL0394     08A   ,M,DRIV SCH VIOL:UNLIC INSTRUCTOR,DRIVING SCH VIO
922,VTL0394     09    ,M,DRV SCH VIOL:EMP INST FEL CONV,DRIVING SCH VIO
922,VTL0395           ,M,OPER UNLICENSED SERVICE BUREAU,UNLIC SERV BUR 
922,VTL0397           ,M,MV VIOL:EQUIP W/POLICE RECEVR ,RAD REC PD CALL
922,VTL0398-C   03B   ,I,MV REP SHOP:FAIL FILE NEW APP ,MISC VTL VIOL  
922,VTL0398-E   04    ,I,MV REP SHP FAIL SURR REGISTRTN,MISC VTL VIOL  
922,VTL0401     7E2   ,I,IMPROPER USE AGRICULTURL TRUCK,TRUCK USE VIOL 
922,VTL0401     7FB   ,I,OPERATE TRUCK-EXCEED REG WEIGH,EXCEED WEIGHT  
922,VTL0401-B         ,M,MV VIOL:UNREGISTERED TOW TRUCK,UNRG TOW TRUCK 
922,VTL0403           ,M,MV VIOL:REM REG PLATE/TAG     ,UNLW RMV REGIS 
922,VTL0403     01    ,I,FAIL TO ATTACH STICKER TO M/V ,STCKR NOT AFFXD
922,VTL0403     1R    ,M,UNAUTHORIZD REMOVL TAG/STICKER,VEH REGSTRATION
922,VTL0415     09B   ,I,FLD DELIVR SUSP/REV DEAL ITEMS,DEALER VIOL    
922,VTL0415     11    ,M,MV PLATES VIO:DEALER PLATES   ,DLR PLATE VIO  
922,VTL0415     15    ,I,FAIL NOTIFY LOSS/THFT DLR PLAT,MISC VTL VIOL  
922,VTL0415-A   01A   ,M,UNREG SALVAGE POOL            ,UNREG SALV POOL
922,VTL0415-A   01B   ,M,UNREG MOBILE CAR CRUSHER      ,UNREG CRUSHER  
922,VTL0415-A   01C   ,M,UNREG VEH COLLECTOR           ,UNREG COLLECTOR
922,VTL0415-A   05    ,M,VEH DISMANTLER - REGIS VIOLS  ,FAIL PROD RCRDS
922,VTL0415-A   05A   ,M,DISMANTLR VIO:FAIL SHOW RECRDS,FAIL PROD RCRDS
922,VTL0415-A   05AA  ,I,VEH DISM:IMPROPER DISPLAY SIGN,VTL VIOLATION  
922,VTL0415-A   05B   ,M,DISMANTLR VIO:FAIL DISPLY SIGN,FAIL DSPLY NUM 
922,VTL0415-A   08B   ,M,MV RECORDS VIOL:REBUILDER     ,FAIL PROD RCRDS
922,VTL0415-A   09A   ,M,MV RECORDS VIO:SCRAP PROCESSOR,FAIL PROD RCRDS
922,VTL0415-A   09B   ,M,IMPROPER RECS-SCRAP PROCESSOR ,IMPROPER RECORD
922,VTL0415-A   10A   ,M,UNCERTIFIED SCRAP COLLECTOR   ,AUTO SCRAP VIOL
922,VTL0415-A   10B   ,M,IMPROPER RECS-SCRAP COLLECTOR ,IMPROPER RECORD
922,VTL0415-A   10C   ,M,SCRAP COLLECTOR-VIOLATION     ,SCRAP COLLECTOR
922,VTL0415-A   12    ,M,SCRAP TRANSPORTER DISPLAY VIOL,SCRP TRSPTR VIO
922,VTL0415-A   12B   ,M,MOVE VEH OUT OF NY W/O REG/CER,MISC VTL OFFNSE
922,VTL0415-A   14    ,M,UNLAW PURCHASE BY SCRAP PROCES,ULL PUR SCP PRO
922,VTL0417-A   01A   ,I,FAIL PROVDE USED CAR CERT-TAXI,USED CAR CERTIF
922,VTL0417-A   01B   ,I,FAIL PROVDE USED CAR CERT-DRVR,USED CAR CERTIF
922,VTL0417-A   02    ,I,FAIL PROVDE CERT NONCONFORMITY,CERT VIOL      
922,VTL0429     01    ,M,FAIL NOTICY W/SELLING JUNK MV ,JUNK/SALV VIOL 
922,VTL0429     01A   ,M,NO NOTICE-JUNK VEHICLE-INS CO ,VEH REGISTRATN 
922,VTL0429     01AA  ,M,FLEET OWNER FAIL TO NOTIFY DMV,VEH REGISTRATN 
922,VTL0429     02    ,M,FAIL INFORM BUYER OF SECUR INT,JUNK/SALV VIOL 
922,VTL0429     03    ,M,FAIL SURR VIN PLATE PRIOR DSTR,JUNK/SALV VIOL 
922,VTL0431           ,I,VEHICLE ID NUMBER VIOLATION   ,MISC VTL VIOL  
922,VTL0492     03    ,I,ID CARD-NOTIFY CHG ADR-10 DAYS,ID CARD VIOL   
922,VTL0507     02    ,I,FAIL PRODUCE/EXHIBIT LICENSE  ,MISC VTL VIOL  
922,VTL0509     06A   ,I,DRIVE MV W/T PROPER LICENSE   ,DRIVE MV WO LIC
922,VTL0509     06P   ,I,UNAUTHORIZED USE OF LICENSE   ,UNAUTH USE-LIC 
922,VTL0509     06U   ,I,UNAUTHORIZED-USING LICENSE    ,UNAUTH-USE LIC 
922,VTL0509-D         ,I,FAIL TO INVESTIGATE BUS DRIVER,VTL-BUS DRIVER 
