,X,age_group,arrest_boro,arrest_date,arrest_key,arrest_precinct,jurisdiction_code,ky_cd,latitude,law_cat_cd,law_code,longitude,ofns_desc,pd_cd,pd_desc,perp_race,perp_sex,x_coord_cd,y_coord_cd,year,month,Marijuana,Sale,Intent,School
10383,10383,18-24,S,11/6/13,93457038,120,0,235,40.64472094,M,PL 2200300,-74.07703272,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",ASIAN/PAC.ISL,M,962873,174172,2013,11,0,0,0,0
10384,10384,25-44,S,11/6/13,93446691,122,0,117,40.56201074,F,PL 2201601,-74.11187649,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,F,953165,144049,2013,11,0,0,1,0
10385,10385,25-44,S,11/6/13,93457035,120,0,235,40.64472094,M,PL 2200300,-74.07703272,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,962873,174172,2013,11,0,0,0,0
10386,10386,45-64,S,11/6/13,93446690,120,0,117,40.64292407,F,PL 2201801,-74.09418268,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",BLACK,F,958113,173522,2013,11,0,0,0,0
10387,10387,25-44,S,11/6/13,93446692,122,0,117,40.56201074,F,PL 2204101,-74.11187649,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",BLACK,M,953165,144049,2013,11,0,1,0,0
10388,10388,<18,S,11/6/13,93446684,121,0,235,40.58586725,M,PL 2211001,-74.1492911,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,942784,152756,2013,11,1,0,0,0
10389,10389,<18,S,11/6/13,93446687,121,0,235,40.58586725,M,PL 2211001,-74.1492911,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,942784,152756,2013,11,1,0,0,0
10390,10390,25-44,S,11/6/13,93457031,123,0,117,40.51334846,F,PL 2201612,-74.24806594,DANGEROUS DRUGS,502,"CONTROLLED SUBSTANCE,POSSESS 3",WHITE,M,915274,126398,2013,11,0,0,0,0
10391,10391,18-24,S,11/6/13,93446688,121,0,235,40.58586725,M,PL 2200300,-74.1492911,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942784,152756,2013,11,0,0,0,0
10392,10392,25-44,S,11/5/13,93435117,120,0,235,40.6146244,M,PL 2204500,-74.08471673,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,F,960730,163209,2013,11,0,0,0,0
10393,10393,18-24,S,11/5/13,93435112,121,0,235,40.6386515,M,PL 2211001,-74.13214294,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK HISPANIC,M,947576,171979,2013,11,1,0,0,0
10394,10394,25-44,S,11/5/13,93438972,121,0,235,40.58902886,M,PL 2200300,-74.1386696,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,945736,153903,2013,11,0,0,0,0
10395,10395,18-24,S,11/5/13,93435118,120,0,235,40.6146244,M,PL 2214000,-74.08471673,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK HISPANIC,F,960730,163209,2013,11,1,1,0,0
10396,10396,18-24,S,11/5/13,93438970,121,0,235,40.62747442,M,PL 2200300,-74.1481413,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",ASIAN/PAC.ISL,M,943129,167914,2013,11,0,0,0,0
10397,10397,25-44,S,11/4/13,93419471,121,0,235,40.62527061,M,PL 2205003,-74.1500601,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,M,942595,167112,2013,11,0,0,1,0
10398,10398,18-24,S,11/4/13,93416282,120,0,235,40.64689573,M,PL 2211001,-74.0797199,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,962128,174965,2013,11,1,0,0,0
10399,10399,45-64,S,11/3/13,93394054,120,0,235,40.62717424,M,PL 2200300,-74.07594252,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,963170,167779,2013,11,0,0,0,0
10400,10400,25-44,S,11/2/13,93391211,122,0,235,40.5631741,M,PL 2214000,-74.11509961,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE,M,952270,144474,2013,11,1,1,0,0
10401,10401,25-44,S,11/2/13,93391196,122,0,117,40.59663596,F,PL 2203901,-74.07952306,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,962166,156654,2013,11,0,1,0,0
10402,10402,18-24,S,11/2/13,93388959,122,0,235,40.59800284,M,PL 2211001,-74.0666225,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,965749,157149,2013,11,1,0,0,0
10403,10403,25-44,S,11/2/13,93391193,122,0,117,40.59663596,F,PL 2203901,-74.07952306,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,962166,156654,2013,11,0,1,0,0
10404,10404,45-64,S,11/2/13,93391540,122,0,235,40.5631741,M,PL 2211001,-74.11509961,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,952270,144474,2013,11,1,0,0,0
10405,10405,18-24,S,11/2/13,93388960,122,0,235,40.59800284,M,PL 2211001,-74.0666225,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,965749,157149,2013,11,1,0,0,0
10406,10406,25-44,S,11/2/13,93391541,123,0,235,40.51519129,M,PL 2200300,-74.2385061,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,917934,127062,2013,11,0,0,0,0
10407,10407,25-44,S,11/2/13,93391542,123,0,235,40.51519129,M,PL 2200300,-74.2385061,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,917934,127062,2013,11,0,0,0,0
10408,10408,18-24,S,11/2/13,93382595,121,0,117,40.58982677,F,PL 2200903,-74.16427807,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSION 4",WHITE,F,938624,154206,2013,11,0,0,0,0
10409,10409,45-64,S,11/2/13,93391181,122,0,117,40.5631303,F,PL 2201601,-74.10035056,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,956368,144453,2013,11,0,0,1,0
10410,10410,25-44,S,11/2/13,93391537,120,0,235,40.62314011,M,PL 2211001,-74.08284714,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,961252,166311,2013,11,1,0,0,0
10411,10411,25-44,S,11/1/13,93379895,120,0,235,40.63722274,M,PL 2214000,-74.11567772,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,952145,171452,2013,11,1,1,0,0
10412,10412,25-44,S,11/1/13,93379914,121,0,235,40.59203342,M,PL 2200300,-74.16051724,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939670,155008,2013,11,0,0,0,0
10413,10413,25-44,S,11/1/13,93376700,122,0,235,40.59674344,M,PL 2200300,-74.07044178,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,964688,156691,2013,11,0,0,0,0
10414,10414,18-24,S,11/1/13,93379911,120,0,235,40.63627041,M,PL 2214000,-74.0875978,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,959938,171096,2013,11,1,1,0,0
10415,10415,45-64,S,11/1/13,93379893,120,0,235,40.63722274,M,PL 2211001,-74.11567772,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,952145,171452,2013,11,1,0,0,0
10416,10416,45-64,S,11/1/13,93379889,120,0,235,40.60824191,M,PL 2200300,-74.08208314,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,961459,160883,2013,11,0,0,0,0
10417,10417,<18,S,10/31/13,93360584,120,0,235,40.6146244,M,PL 2214000,-74.08471673,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,960730,163209,2013,10,1,1,0,0
10418,10418,25-44,S,10/31/13,93365512,123,0,235,40.54587911,M,PL 2200300,-74.21450445,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,924635,138225,2013,10,0,0,0,0
10419,10419,25-44,S,10/31/13,93372149,123,0,117,40.54587911,F,PL 2201601,-74.21450445,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,924635,138225,2013,10,0,0,1,0
10420,10420,25-44,S,10/30/13,93345830,120,0,235,40.61212243,M,PL 2200300,-74.10017569,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,956437,162302,2013,10,0,0,0,0
10421,10421,18-24,S,10/30/13,93345833,120,0,235,40.61342323,M,PL 2200300,-74.10654558,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,954669,162778,2013,10,0,0,0,0
10422,10422,18-24,S,10/30/13,93342231,122,0,235,40.54243222,M,PL 2200300,-74.14591273,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,943696,136930,2013,10,0,0,0,0
10423,10423,25-44,S,10/30/13,93355509,121,0,235,40.59000176,M,PL 2214000,-74.15691184,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,940670,154266,2013,10,1,1,0,0
10424,10424,25-44,S,10/30/13,93345826,121,0,235,40.63807818,M,PL 2200300,-74.13184275,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,947659,171770,2013,10,0,0,0,0
10425,10425,25-44,S,10/30/13,93342228,120,0,117,40.62016885,F,PL 2201601,-74.07695756,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,F,962886,165227,2013,10,0,0,1,0
10426,10426,18-24,S,10/30/13,93342234,122,0,235,40.54243222,M,PL 2200300,-74.14591273,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,F,943696,136930,2013,10,0,0,0,0
10427,10427,25-44,S,10/30/13,93342229,120,0,117,40.62016885,F,PL 2203901,-74.07695756,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,F,962886,165227,2013,10,0,1,0,0
10428,10428,18-24,S,10/30/13,93345834,120,0,235,40.61342323,M,PL 2211001,-74.10654558,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,954669,162778,2013,10,1,0,0,0
10429,10429,25-44,S,10/30/13,93345829,121,0,235,40.59000176,M,PL 2211001,-74.15691184,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,940670,154266,2013,10,1,0,0,0
10430,10430,45-64,S,10/29/13,93324290,120,0,235,40.64035494,M,PL 2211001,-74.12063399,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,950771,172595,2013,10,1,0,0,0
10431,10431,18-24,S,10/29/13,93328421,123,0,235,40.55642704,M,PL 2200300,-74.19631444,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929699,142056,2013,10,0,0,0,0
10432,10432,<18,S,10/29/13,93328417,120,0,235,40.61549122,M,PL 2211001,-74.08165623,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,F,961580,163524,2013,10,1,0,0,0
10433,10433,18-24,S,10/29/13,93328424,123,0,235,40.55642704,M,PL 2200300,-74.19631444,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929699,142056,2013,10,0,0,0,0
10434,10434,25-44,S,10/29/13,93328419,120,0,235,40.61478207,M,PL 2211001,-74.08304928,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961193,163266,2013,10,1,0,0,0
10435,10435,18-24,S,10/29/13,93328423,123,0,235,40.55642704,M,PL 2200300,-74.19631444,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929699,142056,2013,10,0,0,0,0
10436,10436,18-24,S,10/29/13,93328414,120,0,235,40.64712835,M,PL 2211001,-74.08818142,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,959780,175052,2013,10,1,0,0,0
10437,10437,25-44,S,10/29/13,93328422,122,0,235,40.57428569,M,PL 2200300,-74.10591441,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,954827,148519,2013,10,0,0,0,0
10438,10438,25-44,S,10/28/13,93305558,121,0,235,40.58344645,M,PL 2200300,-74.15130178,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,942224,151875,2013,10,0,0,0,0
10439,10439,18-24,S,10/27/13,93281682,121,0,117,40.60889096,F,PL 2201601,-74.15323585,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE HISPANIC,M,941703,161146,2013,10,0,0,1,0
10440,10440,18-24,S,10/27/13,93283068,120,0,235,40.61505864,M,PL 2211001,-74.10706686,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,954525,163374,2013,10,1,0,0,0
10441,10441,25-44,S,10/26/13,93280161,123,0,235,40.52834934,M,PL 2214000,-74.16172045,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE,M,939293,131807,2013,10,1,1,0,0
10442,10442,25-44,S,10/26/13,93280170,121,0,235,40.63285682,M,PL 2200300,-74.16630791,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,938090,169884,2013,10,0,0,0,0
10443,10443,<18,S,10/26/13,93280160,123,0,235,40.52826374,M,PL 2211001,-74.16401165,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,938656,131777,2013,10,1,0,0,0
10444,10444,25-44,S,10/26/13,93280168,123,0,235,40.53886224,M,PL 2205002,-74.20611712,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE,M,926960,135663,2013,10,0,0,1,0
10445,10445,<18,S,10/26/13,93280172,121,0,235,40.60817874,M,PL 2211001,-74.16219114,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,F,939216,160891,2013,10,1,0,0,0
10446,10446,25-44,S,10/26/13,93280166,123,0,117,40.51548593,F,PL 2201601,-74.24457807,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,916246,127174,2013,10,0,0,1,0
10447,10447,25-44,S,10/26/13,93280164,122,0,235,40.56939468,M,PL 2200300,-74.0929596,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,958424,146733,2013,10,0,0,0,0
10448,10448,25-44,S,10/26/13,93270191,121,0,235,40.58856086,M,PL 2200300,-74.16078973,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939592,153743,2013,10,0,0,0,0
10449,10449,25-44,S,10/26/13,93280169,120,0,117,40.61779724,F,PL 2203901,-74.08110434,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,F,961734,164364,2013,10,0,1,0,0
10450,10450,25-44,S,10/26/13,93268235,121,0,235,40.58856086,M,PL 2200300,-74.16078973,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939592,153743,2013,10,0,0,0,0
10451,10451,18-24,S,10/25/13,93268231,121,0,235,40.62318838,M,PL 2200300,-74.1492377,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942822,166353,2013,10,0,0,0,0
10452,10452,18-24,S,10/25/13,93268222,122,0,235,40.58073384,M,PL 2200300,-74.0990918,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,956725,150866,2013,10,0,0,0,0
10453,10453,18-24,S,10/25/13,93268232,120,0,235,40.64502275,M,PL 2211001,-74.07721685,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,962822,174282,2013,10,1,0,0,0
10454,10454,25-44,S,10/25/13,93268223,122,0,235,40.58073384,M,PL 2200300,-74.0990918,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,956725,150866,2013,10,0,0,0,0
10455,10455,25-44,S,10/25/13,93259644,122,0,235,40.59648196,M,PL 2200300,-74.07994418,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,962049,156598,2013,10,0,0,0,0
10456,10456,<18,S,10/25/13,93265038,122,0,235,40.6057486,M,PL 2211001,-74.08352062,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961059,159975,2013,10,1,0,0,0
10457,10457,18-24,S,10/25/13,93268234,123,0,235,40.54890522,M,PL 2200300,-74.16937341,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",ASIAN/PAC.ISL,M,937180,139300,2013,10,0,0,0,0
10458,10458,45-64,S,10/25/13,93268233,121,0,117,40.62318838,F,PL 2203901,-74.1492377,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,942822,166353,2013,10,0,1,0,0
10459,10459,25-44,S,10/25/13,93259643,121,0,235,40.62558449,M,PL 2200300,-74.16343305,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,938883,167233,2013,10,0,0,0,0
10460,10460,45-64,S,10/24/13,93250191,122,0,117,40.54357141,F,PL 2201803,-74.14583966,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",WHITE,M,943717,137345,2013,10,0,0,0,0
10461,10461,25-44,S,10/24/13,93246753,122,0,235,40.56960064,M,PL 2205001,-74.12722272,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE HISPANIC,M,948905,146820,2013,10,0,0,1,0
10462,10462,25-44,S,10/24/13,93250172,120,0,235,40.62665939,M,PL 2211001,-74.08221747,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961428,167593,2013,10,1,0,0,0
10463,10463,18-24,S,10/24/13,93250187,121,0,235,40.61418298,M,PL 2200300,-74.16122243,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939489,163078,2013,10,0,0,0,0
10464,10464,25-44,S,10/24/13,93250182,120,0,235,40.63953643,M,PL 2200300,-74.07645023,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,963033,172283,2013,10,0,0,0,0
10465,10465,25-44,S,10/24/13,93250177,122,0,235,40.5726617,M,PL 2200300,-74.09208944,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,958667,147923,2013,10,0,0,0,0
10466,10466,45-64,S,10/24/13,93250186,121,0,235,40.6371611,M,PL 2200300,-74.16019343,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,F,939790,171449,2013,10,0,0,0,0
10467,10467,25-44,S,10/24/13,93246755,123,0,235,40.5479876,M,PL 2200300,-74.18589788,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,932587,138975,2013,10,0,0,0,0
10468,10468,25-44,S,10/24/13,93250179,122,0,235,40.55195886,M,PL 2205002,-74.15063673,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE,M,942389,140403,2013,10,0,0,1,0
10469,10469,25-44,S,10/24/13,93246754,122,0,235,40.56960064,M,PL 2205001,-74.12722272,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE HISPANIC,M,948905,146820,2013,10,0,0,1,0
10470,10470,25-44,S,10/24/13,93246756,123,0,235,40.54515435,M,PL 2200300,-74.18285319,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,933431,137941,2013,10,0,0,0,0
10471,10471,18-24,S,10/24/13,93250180,122,0,235,40.58896584,M,PL 2211001,-74.08496502,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,960652,153861,2013,10,1,0,0,0
10472,10472,25-44,S,10/24/13,93246761,123,0,117,40.5479876,F,PL 2201601,-74.18589788,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,932587,138975,2013,10,0,0,1,0
10473,10473,25-44,S,10/24/13,93250192,123,0,117,40.55889501,F,PL 2201601,-74.19769645,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,929317,142956,2013,10,0,0,1,0
10474,10474,18-24,S,10/24/13,93250174,120,0,235,40.6235958,M,PL 2211001,-74.08277206,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,961273,166477,2013,10,1,0,0,0
10475,10475,45-64,S,10/24/13,93246758,123,0,235,40.54515435,M,PL 2200300,-74.18285319,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,933431,137941,2013,10,0,0,0,0
10476,10476,25-44,S,10/24/13,93250173,120,0,235,40.62314011,M,PL 2211001,-74.08284714,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,961252,166311,2013,10,1,0,0,0
10477,10477,25-44,S,10/23/13,93224980,120,0,117,40.64270648,F,PL 2203901,-74.0767169,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,962960,173438,2013,10,0,1,0,0
10478,10478,25-44,S,10/23/13,93218464,121,0,117,40.63807818,F,PL 2201601,-74.13184275,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK HISPANIC,F,947659,171770,2013,10,0,0,1,0
10479,10479,45-64,S,10/23/13,93210849,121,0,235,40.63546201,M,PL 2200300,-74.16023979,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,939776,170830,2013,10,0,0,0,0
10480,10480,25-44,S,10/23/13,93224993,121,0,235,40.63031243,M,PL 2211001,-74.15650945,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",ASIAN/PAC.ISL,M,940808,168952,2013,10,1,0,0,0
10481,10481,25-44,S,10/23/13,93228709,122,0,235,40.54357141,M,PL 2200300,-74.14583966,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,943717,137345,2013,10,0,0,0,0
10482,10482,25-44,S,10/23/13,93228693,123,0,235,40.5415618,M,PL 2211001,-74.20988886,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,925914,136649,2013,10,1,0,0,0
10483,10483,18-24,S,10/23/13,93228692,123,0,235,40.5415618,M,PL 2211001,-74.20988886,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,925914,136649,2013,10,1,0,0,0
10484,10484,25-44,S,10/23/13,93224990,120,0,235,40.63775755,M,PL 2200300,-74.07684092,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962924,171635,2013,10,0,0,0,0
10485,10485,25-44,S,10/23/13,93228694,121,0,235,40.58527562,M,PL 2200300,-74.15044547,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942463,152541,2013,10,0,0,0,0
10486,10486,18-24,S,10/23/13,93228702,123,0,235,40.55346997,M,PL 2211001,-74.19684553,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,929549,140979,2013,10,1,0,0,0
10487,10487,25-44,S,10/23/13,93228697,121,0,117,40.58487312,F,PL 2203901,-74.14968491,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,942674,152394,2013,10,0,1,0,0
10488,10488,25-44,S,10/23/13,93228707,120,0,117,40.61178479,F,PL 2201601,-74.07067735,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE HISPANIC,M,964627,162171,2013,10,0,0,1,0
10489,10489,45-64,S,10/23/13,93228708,120,0,235,40.61178479,M,PL 2200300,-74.07067735,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,964627,162171,2013,10,0,0,0,0
10490,10490,25-44,S,10/23/13,93228699,121,0,117,40.58487312,F,PL 2203901,-74.14968491,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,942674,152394,2013,10,0,1,0,0
10491,10491,45-64,S,10/23/13,93228686,120,0,235,40.6235958,M,PL 2200300,-74.08277206,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,961273,166477,2013,10,0,0,0,0
10492,10492,<18,S,10/23/13,93228687,122,0,235,40.57428569,M,PL 2211001,-74.10591441,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,954827,148519,2013,10,1,0,0,0
10493,10493,45-64,S,10/23/13,93228701,122,0,117,40.57414013,F,PL 2201601,-74.10600777,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,954801,148466,2013,10,0,0,1,0
10494,10494,45-64,S,10/22/13,93199014,122,4,235,40.60019158,M,PL 2200300,-74.0646405,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",ASIAN/PAC.ISL,M,966300,157946,2013,10,0,0,0,0
10495,10495,25-44,S,10/22/13,93204376,120,0,235,40.63827774,M,PL 2200300,-74.07879081,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,F,962383,171825,2013,10,0,0,0,0
10496,10496,25-44,S,10/22/13,93204374,120,0,235,40.61892351,M,PL 2211001,-74.08367759,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961020,164775,2013,10,1,0,0,0
10497,10497,18-24,S,10/22/13,93208656,121,0,235,40.61553662,M,PL 2200300,-74.16090153,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,939579,163571,2013,10,0,0,0,0
10498,10498,18-24,S,10/22/13,93208654,121,0,235,40.63276211,M,PL 2211001,-74.15349242,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,F,941647,169843,2013,10,1,0,0,0
10499,10499,25-44,S,10/22/13,93204375,120,0,235,40.63827774,M,PL 2200300,-74.07879081,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962383,171825,2013,10,0,0,0,0
10500,10500,45-64,S,10/22/13,93204379,120,0,235,40.61846217,M,PL 2200300,-74.08396157,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,960941,164607,2013,10,0,0,0,0
