"","X","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"13593",13593,"18-24","S","2018-02-26",175204912,120,0,235,40.645137264,"M","PL 2211001",-74.108718683,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","UNKNOWN","M",954080,174333,2018,2
"13594",13594,"25-44","S","2018-02-09",174587739,122,0,117,40.561852061,"F","PL 2201601",-74.15613312,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",940868,144010,2018,2
"13595",13595,"<18","S","2018-04-14",178169964,123,0,235,40.501927704,"M","PL 2200300",-74.233442673,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",919329,122226,2018,4
"13596",13596,"18-24","S","2018-02-09",174607930,120,0,235,40.612834554,"M","PL 2211001",-74.068611061,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",965201,162553,2018,2
"13597",13597,"18-24","S","2018-02-20",174978558,121,0,235,40.626179658,"M","PL 2211001",-74.134088798,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",947029,167436,2018,2
"13598",13598,"18-24","S","2018-01-21",173907882,121,0,235,40.625113085,"M","PL 2200300",-74.148770082,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",942953,167054,2018,1
"13599",13599,"25-44","S","2018-05-03",180402798,122,0,117,40.557076534,"F","PL 2201601",-74.147488576,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",943267,142266,2018,5
"13600",13600,"25-44","S","2018-01-26",174058850,120,0,117,40.624663656,"F","PL 2201601",-74.082589662,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961324,166866,2018,1
"13601",13601,"25-44","S","2018-02-06",174477005,120,0,235,40.640754918,"M","PL 2200300",-74.076747088,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962951,172727,2018,2
"13602",13602,"18-24","S","2018-02-20",174999851,120,0,117,40.625363671,"F","PL 2201601",-74.082460842,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",961360,167121,2018,2
"13603",13603,"25-44","S","2018-04-10",177986121,121,0,235,40.623188378,"M","PL 2200300",-74.149237695,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",942822,166353,2018,4
"13604",13604,"18-24","S","2018-04-28",178698125,122,0,235,40.560402262,"M","PL 2200300",-74.120054144,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",950892,143466,2018,4
"13605",13605,"45-64","S","2018-02-20",175017773,120,0,235,40.637141878,"M","PL 2200300",-74.082025014,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",961485,171412,2018,2
"13606",13606,"18-24","S","2018-04-08",177923604,120,0,235,40.64035494,"M","PL 2211001",-74.120633986,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",950771,172595,2018,4
"13607",13607,"18-24","S","2018-04-08",177926357,120,0,235,40.643610835,"M","PL 2211001",-74.078825935,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",962375,173768,2018,4
"13608",13608,"<18","S","2018-02-01",174308887,121,0,235,40.628019695,"M","PL 2211001",-74.133206263,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",947275,168106,2018,2
"13609",13609,"45-64","S","2018-04-08",177911965,121,0,235,40.625270607,"M","PL 2200300",-74.1500601,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",942595,167112,2018,4
"13610",13610,"25-44","S","2018-02-09",174583174,121,0,117,40.637639715,"F","PL 2201601",-74.142752028,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",944631,171615,2018,2
"13611",13611,"45-64","S","2018-04-30",178734725,120,0,235,40.634227943,"M","PL 2200300",-74.121228198,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",950603,170363,2018,4
"13612",13612,"25-44","S","2018-02-13",174762613,120,0,235,40.63412778,"M","PL 2200300",-74.122503441,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK HISPANIC","M",950249,170327,2018,2
"13613",13613,"45-64","S","2018-05-16",182791232,120,0,235,40.645448462,"M","PL 2200300",-74.080813638,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",961824,174438,2018,5
"13614",13614,"25-44","S","2018-04-02",177456840,122,0,117,40.568958156,"F","PL 2201601",-74.124899891,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",949550,146585,2018,4
"13615",13615,"45-64","S","2018-01-30",174198405,120,0,235,40.645022746,"M","PL 2200300",-74.077216847,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962822,174282,2018,1
"13616",13616,"25-44","S","2018-02-20",174999847,120,0,117,40.626785012,"F","PL 2201601",-74.079213144,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",962262,167638,2018,2
"13617",13617,"18-24","S","2018-04-08",177927842,123,0,235,40.528826927,"M","PL 2200300",-74.157782642,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940388,131979,2018,4
"13618",13618,"45-64","S","2018-05-30",183256355,122,0,235,40.593665129,"M","PL 2200300",-74.080894994,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","ASIAN / PACIFIC ISLANDER","M",961784,155572,2018,5
"13619",13619,"45-64","S","2018-02-01",174297788,122,0,235,40.559941996,"M","PL 2200300",-74.151795584,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",942072,143312,2018,2
"13620",13620,"25-44","S","2018-03-12",175805690,120,0,117,40.615135333,"F","PL 2200603",-74.087836603,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","BLACK","M",959864,163396,2018,3
"13621",13621,"25-44","S","2018-05-14",182684424,120,0,235,40.621210232,"M","PL 2211001",-74.083248193,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961140,165608,2018,5
"13622",13622,"18-24","S","2018-05-13",182652981,120,0,235,40.625122514,"M","PL 2200300",-74.077975545,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962605,167032,2018,5
"13623",13623,"25-44","S","2018-04-05",177827043,122,0,235,40.587910796,"M","PL 2200300",-74.103008888,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",955640,153482,2018,4
"13624",13624,"18-24","S","2018-04-29",178730442,120,0,117,40.627146496,"F","PL 2201601",-74.076381994,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",963048,167769,2018,4
"13625",13625,"18-24","S","2018-01-03",173220448,121,0,235,40.632173334,"M","PL 2211001",-74.166331423,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",938083,169635,2018,1
"13626",13626,"25-44","S","2018-01-09",173408405,123,0,235,40.552272306,"M","PL 2200300",-74.190886504,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",931204,140539,2018,1
"13627",13627,"25-44","S","2018-01-18",173772221,120,0,235,40.640754918,"M","PL 2200300",-74.076747088,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962951,172727,2018,1
"13628",13628,"18-24","S","2018-01-30",174200965,121,0,235,40.622443537,"M","PL 2211001",-74.150006914,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",942608,166082,2018,1
"13629",13629,"45-64","S","2018-04-19",178383294,120,0,235,40.62659188,"M","PL 2200300",-74.076633534,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",962978,167567,2018,4
"13630",13630,"45-64","S","2018-05-24",183084896,123,0,235,40.565245956,"M","PL 2200300",-74.181396531,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",933851,145260,2018,5
"13631",13631,"25-44","S","2018-04-27",178688413,122,11,235,40.610879854,"M","PL 2200300",-74.116766584,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",951830,161855,2018,4
"13632",13632,"18-24","S","2018-06-29",184603790,120,0,235,40.625455468,"M","PL 2211001",-74.084561169,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960777,167155,2018,6
"13633",13633,"25-44","S","2018-01-13",173581952,121,0,235,40.635548069,"M","PL 2205002",-74.133714898,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",947138,170849,2018,1
"13634",13634,"45-64","S","2018-01-07",173349139,121,0,235,40.638984176,"M","PL 2200300",-74.171252305,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",936722,172119,2018,1
"13635",13635,"25-44","S","2018-01-30",174216184,120,0,235,40.64186458,"M","PL 2200300",-74.079652634,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",962145,173132,2018,1
"13636",13636,"45-64","S","2018-02-02",174345974,121,0,235,40.638183395,"M","PL 2200300",-74.131046668,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",947880,171808,2018,2
"13637",13637,"25-44","S","2018-03-27",176365433,120,0,235,40.623140111,"M","PL 2211001",-74.082847142,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961252,166311,2018,3
"13638",13638,"25-44","S","2018-05-25",183134183,123,0,235,40.541509601,"M","PL 2204500",-74.162529441,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE","M",939077,136602,2018,5
"13639",13639,"45-64","S","2018-03-11",175765414,120,0,235,40.629354483,"M","PL 2211001",-74.074590408,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","F",963546,168573,2018,3
"13640",13640,"25-44","S","2018-05-17",182802566,120,0,678,40.612613627,"V","PL 2210500",-74.083122217,"MISCELLANEOUS PENAL LAW",566,"MARIJUANA, POSSESSION","WHITE HISPANIC","F",961172,162476,2018,5
"13641",13641,"18-24","S","2018-04-09",177966213,123,0,235,40.500033284,"M","PL 2211001",-74.23901296,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",917778,121540,2018,4
"13642",13642,"25-44","S","2018-04-18",178289243,123,0,117,40.552770894,"F","PL 2201601",-74.17781093,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",934838,140713,2018,4
"13643",13643,"25-44","S","2018-05-10",182560090,120,0,235,40.637804112,"M","PL 2200300",-74.076985101,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962884,171652,2018,5
"13644",13644,"25-44","S","2018-04-14",178168963,120,0,235,40.640056643,"M","PL 2200300",-74.078374938,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962499,172473,2018,4
"13645",13645,"25-44","S","2018-02-25",175181849,120,0,235,40.627160365,"M","PL 2211001",-74.076162257,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",963109,167774,2018,2
"13646",13646,"25-44","S","2018-01-26",174058849,120,0,235,40.624663656,"M","PL 2200300",-74.082589662,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961324,166866,2018,1
"13647",13647,"45-64","S","2018-02-13",174766989,123,0,235,40.514788647,"M","PL 2200300",-74.248456111,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",915167,126923,2018,2
"13648",13648,"18-24","S","2018-01-09",173391549,121,0,235,40.599980601,"M","PL 2211001",-74.134057789,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",947023,157891,2018,1
"13649",13649,"<18","S","2018-04-14",178172795,123,0,235,40.501927704,"M","PL 2200300",-74.233442673,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",919329,122226,2018,4
"13650",13650,"25-44","S","2018-03-09",175716035,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951319,171306,2018,3
"13651",13651,"18-24","S","2018-02-13",174766625,120,0,235,40.623140111,"M","PL 2211001",-74.082847142,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961252,166311,2018,2
"13652",13652,"25-44","S","2018-05-30",183300859,120,0,235,40.629354483,"M","PL 2211001",-74.074590408,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",963546,168573,2018,5
"13653",13653,"45-64","S","2018-04-19",178383299,120,0,117,40.625052015,"F","PL 2201601",-74.080698881,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",961849,167007,2018,4
"13654",13654,"25-44","S","2018-04-27",178667445,122,0,235,40.606443641,"M","PL 2200300",-74.120032499,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",950921,160240,2018,4
"13655",13655,"45-64","S","2018-06-30",184605660,123,0,235,40.541458207,"M","PL 2200300",-74.21100029,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",925605,136612,2018,6
"13656",13656,"45-64","S","2018-05-25",183122918,120,0,235,40.627359024,"M","PL 2200300",-74.078702266,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",962404,167847,2018,5
"13657",13657,"25-44","S","2018-02-01",174306988,121,0,235,40.632465989,"M","PL 2200300",-74.133438513,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",947213,169726,2018,2
"13658",13658,"18-24","S","2018-02-01",174303201,123,0,235,40.55222719,"M","PL 2211001",-74.191606073,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",931004,140523,2018,2
"13659",13659,"18-24","S","2018-02-13",174766624,120,0,235,40.623140111,"M","PL 2211001",-74.082847142,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961252,166311,2018,2
"13660",13660,"18-24","S","2018-05-31",183343878,121,0,235,40.616368524,"M","PL 2211500",-74.156761306,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",940729,163872,2018,5
"13661",13661,"45-64","S","2018-04-02",177453394,120,0,235,40.639471973,"M","PL 2211001",-74.117151713,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951737,172272,2018,4
"13662",13662,"25-44","S","2018-04-20",178410863,121,0,235,40.622906892,"M","PL 2200300",-74.132558453,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",947452,166243,2018,4
"13663",13663,"45-64","S","2018-04-28",178706154,122,0,235,40.601277885,"M","PL 2200300",-74.086475152,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960237,158347,2018,4
"13664",13664,"45-64","S","2018-06-11",183716353,123,0,235,40.500425539,"M","PL 2211001",-74.236486584,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",918481,121681,2018,6
"13665",13665,"25-44","S","2018-04-24",178551884,123,0,235,40.522663615,"M","PL 2200300",-74.19915394,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",928882,129757,2018,4
"13666",13666,"45-64","S","2018-01-17",173711517,120,0,117,40.640754918,"F","PL 2203901",-74.076747088,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","WHITE HISPANIC","F",962951,172727,2018,1
"13667",13667,"18-24","S","2018-04-03",177713812,120,0,235,40.61641783,"M","PL 2211001",-74.079355724,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962219,163861,2018,4
"13668",13668,"25-44","S","2018-03-12",175792515,121,0,117,40.616368524,"F","PL 2201601",-74.156761306,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940729,163872,2018,3
"13669",13669,"25-44","S","2018-03-02",175379174,120,0,235,40.62221251,"M","PL 2211001",-74.082655072,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961305,165973,2018,3
"13670",13670,"<18","S","2018-02-20",175002136,120,0,117,40.625363671,"F","PL 2201601",-74.082460842,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",961360,167121,2018,2
"13671",13671,"25-44","S","2018-05-20",182912387,122,11,235,40.60504449,"M","PL 2200300",-74.073583688,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963818,159716,2018,5
"13672",13672,"45-64","S","2018-01-05",173283518,120,0,235,40.639737453,"M","PL 2205002",-74.083408229,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","F",961102,172358,2018,1
"13673",13673,"45-64","S","2018-05-23",183026424,122,0,235,40.574140128,"M","PL 2205003",-74.106007765,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","F",954801,148466,2018,5
"13674",13674,"25-44","S","2018-06-17",183944845,120,0,235,40.630123108,"M","PL 2200300",-74.108885165,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",954027,168863,2018,6
"13675",13675,"25-44","S","2018-04-12",178080804,121,0,117,40.63449931,"F","PL 2201601",-74.131551047,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",947738,170466,2018,4
"13676",13676,"25-44","S","2018-05-02",179264527,120,0,235,40.647440226,"M","PL 2200300",-74.085911559,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960410,175165,2018,5
"13677",13677,"25-44","S","2018-01-31",174266767,121,0,235,40.627726317,"M","PL 2211001",-74.170387624,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",936954,168017,2018,1
"13678",13678,"25-44","S","2018-06-25",184413273,120,0,235,40.63658085,"M","PL 2200300",-74.120637972,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",950768,171220,2018,6
"13679",13679,"25-44","S","2018-04-05",177825236,123,0,235,40.529958762,"M","PL 2200300",-74.202629073,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",927922,132417,2018,4
"13680",13680,"25-44","S","2018-05-16",182777259,120,0,235,40.623140111,"M","PL 2211001",-74.082847142,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",961252,166311,2018,5
"13681",13681,"25-44","S","2018-01-19",173813268,120,0,117,40.642382461,"F","PL 2201601",-74.095252112,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",957816,173325,2018,1
"13682",13682,"45-64","S","2018-02-02",174347304,123,0,235,40.549996356,"M","PL 2200300",-74.172096542,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",936424,139699,2018,2
"13683",13683,"18-24","S","2018-01-03",173240711,120,0,235,40.631977607,"M","PL 2200300",-74.075958793,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK HISPANIC","M",963167,169529,2018,1
"13684",13684,"25-44","S","2018-04-26",178613940,120,0,235,40.636525003,"M","PL 2205002",-74.116231372,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","F",951991,171198,2018,4
"13685",13685,"25-44","S","2018-02-28",175286626,123,0,235,40.52000794,"M","PL 2200300",-74.195193199,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",929981,128787,2018,2
"13686",13686,"18-24","S","2018-05-24",183092960,121,0,117,40.607823715,"F","PL 2201601",-74.16669213,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",937966,160764,2018,5
"13687",13687,"45-64","S","2018-05-31",183340943,120,0,235,40.63891522,"M","PL 2200300",-74.081731735,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",961567,172058,2018,5
"13688",13688,"25-44","S","2018-05-21",182956345,123,73,117,40.522307665,"F","PL 2200904",-74.234977775,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","ASIAN / PACIFIC ISLANDER","M",918922,129652,2018,5
"13689",13689,"25-44","S","2018-04-13",178145312,123,0,235,40.524005779,"M","PL 2200300",-74.186100952,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",932512,130238,2018,4
"13690",13690,"25-44","S","2018-02-21",175063644,120,0,117,40.643131706,"F","PL 2214500",-74.077041695,"DANGEROUS DRUGS",570,"MARIJUANA, SALE 1, 2 & 3","WHITE","M",962870,173593,2018,2
"13691",13691,"25-44","S","2018-01-24",173990657,120,0,117,40.639599873,"F","PL 2201601",-74.075978281,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",963164,172306,2018,1
"13692",13692,"25-44","S","2018-03-13",175831432,123,0,235,40.531457185,"M","PL 2200300",-74.217756954,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",923718,132973,2018,3
"13693",13693,"18-24","S","2018-03-21",176158667,120,0,235,40.642465784,"M","PL 2211001",-74.079516424,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962183,173351,2018,3
"13694",13694,"18-24","S","2018-05-20",182899762,120,0,235,40.63412778,"M","PL 2211001",-74.122503441,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",950249,170327,2018,5
"13695",13695,"25-44","S","2018-04-25",178597850,122,0,235,40.574140128,"M","PL 2200300",-74.106007765,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",954801,148466,2018,4
"13696",13696,"25-44","S","2018-02-03",174378228,121,0,235,40.631602626,"M","PL 2200300",-74.160389045,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",939732,169424,2018,2
"13697",13697,"25-44","S","2018-06-21",184224748,122,0,235,40.560002432,"M","PL 2200300",-74.121795293,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",950408,143321,2018,6
"13698",13698,"45-64","S","2018-06-04",183436348,122,11,117,40.609086301,"F","PL 2212000",-74.090727886,"DANGEROUS DRUGS",568,"MARIJUANA, POSSESSION 1, 2 & 3","WHITE","M",959059,161193,2018,6
"13699",13699,"18-24","S","2018-01-15",173646884,120,0,117,40.625122514,"F","PL 2201601",-74.077975545,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",962605,167032,2018,1
"13700",13700,"18-24","S","2018-01-15",173646995,120,0,117,40.625122514,"F","PL 2201601",-74.077975545,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",962605,167032,2018,1
"13701",13701,"45-64","S","2018-03-18",176078021,120,0,117,40.637768766,"F","PL 2200906",-74.076480627,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","BLACK","M",963024,171639,2018,3
"13702",13702,"25-44","S","2018-05-29",183240355,123,0,235,40.550156022,"M","PL 2200300",-74.187573554,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",932123,139766,2018,5
"13703",13703,"18-24","S","2018-03-06",175508044,120,0,117,40.635827348,"F","PL 2201601",-74.085485868,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960524,170934,2018,3
